soil,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
coloma,78.27800000000002,821.9799999999996,793.1199999999994,268.0,641.4200000000005,890.359999999999,270.19,7396.959999999996,23.000000000000014,23.67000000000004
coloma,78.27800000000002,674.3699999999994,1048.9099999999994,230.40000000000003,311.04000000000065,884.2499999999989,321.0,7394.189999999996,22.000000000000014,22.850000000000044
coloma,78.27800000000002,393.2699999999994,755.1499999999994,268.0,557.1700000000005,850.2299999999989,235.59999999999997,7365.8799999999965,27.00000000000002,19.430000000000042
coloma,115.17000000000003,387.7899999999995,727.6499999999994,268.0,733.1600000000005,801.4999999999989,214.60999999999999,7642.519999999997,26.000000000000018,18.850000000000044
coloma,78.27800000000002,340.48999999999944,888.7099999999994,268.0,291.6400000000006,768.8499999999988,247.72999999999996,7438.969999999997,30.00000000000002,17.49000000000004
coloma,78.27800000000002,460.2599999999994,799.2299999999994,230.39999999999998,626.3800000000006,1015.9499999999989,372.87,7161.509999999997,30.00000000000002,23.470000000000038
coloma,78.27800000000002,472.7699999999994,858.1599999999993,230.40000000000003,588.6100000000006,915.339999999999,334.44,7117.759999999997,29.00000000000002,23.29000000000004
coloma,78.27800000000002,355.9399999999994,752.0899999999995,230.39999999999998,1880.6100000000004,917.4999999999989,391.2,7082.3799999999965,28.00000000000002,21.44000000000004
coloma,78.27800000000002,383.1299999999994,1339.619999999999,268.0,542.7900000000005,828.2999999999988,229.51999999999998,7175.859999999996,32.00000000000003,18.930000000000042
coloma,77.90000000000003,963.5699999999996,1222.6399999999992,235.0,815.0900000000006,1093.8199999999988,585.88,8928.419999999996,30.00000000000002,39.650000000000034
coloma,77.90000000000003,738.4999999999995,226.86999999999978,220.4,1265.0800000000004,1011.699999999999,674.29,8396.809999999996,31.00000000000002,38.06000000000004
coloma,78.49400000000003,725.6699999999994,846.8099999999993,224.0,623.4500000000006,1338.829999999999,422.09,7076.989999999996,23.000000000000014,45.300000000000026
coloma,77.90000000000003,1070.1999999999996,813.6399999999994,224.0,702.9100000000005,1410.099999999999,440.62,8172.889999999997,30.00000000000002,52.46000000000002
coloma,77.90000000000003,727.4199999999994,760.3799999999994,224.0,910.1500000000005,1325.359999999999,495.57000000000005,7738.599999999997,25.000000000000014,49.31000000000003
coloma,78.27800000000002,234.99999999999932,824.9899999999993,268.0,438.42000000000064,877.4799999999989,163.58999999999997,5771.0899999999965,25.000000000000014,18.110000000000042
coloma,78.27800000000002,397.3099999999995,983.4299999999993,268.0,439.7600000000006,857.3899999999988,167.23999999999998,6564.189999999996,25.000000000000014,20.08000000000004
coloma,78.27800000000002,363.8999999999994,740.7399999999994,268.0,614.7900000000005,840.4699999999989,185.99999999999997,6332.209999999996,28.00000000000002,19.56000000000004
coloma,78.27800000000002,322.08999999999946,928.4399999999994,230.40000000000003,537.1800000000005,1074.699999999999,356.97,7426.079999999996,27.00000000000002,23.70000000000004
coloma,78.27800000000002,680.8799999999994,796.1799999999994,230.39999999999998,600.9200000000005,1097.2099999999991,373.57,8441.709999999995,26.500000000000018,27.78000000000004
coloma,78.27800000000002,546.1299999999994,797.9199999999994,224.0,659.4300000000005,1153.039999999999,441.8,9030.869999999997,26.000000000000018,26.50000000000004
coloma,77.90000000000003,1060.0499999999995,41.61999999999989,235.0,738.7600000000006,1400.249999999999,589.6300000000001,9477.759999999998,31.00000000000002,37.800000000000026
coloma,60.380000000000024,1485.9399999999996,1159.339999999999,235.0,836.5500000000005,1462.599999999999,610.55,11015.619999999999,26.000000000000018,43.480000000000025
coloma,60.904000000000025,1403.8199999999997,199.88999999999965,222.60000000000002,884.1500000000005,1463.039999999999,719.02,10835.639999999996,28.00000000000002,41.74000000000004
coloma,78.27800000000002,520.7899999999994,763.4399999999995,230.40000000000003,593.4500000000006,934.2999999999988,360.24,7309.469999999997,27.00000000000002,23.87000000000004
coloma,78.27800000000002,766.2299999999996,883.4799999999993,230.39999999999998,662.0700000000006,994.849999999999,376.61,8387.489999999996,32.00000000000003,27.810000000000038
coloma,78.27800000000002,675.4699999999996,887.8399999999993,224.0,624.0300000000005,995.8099999999989,451.20000000000005,8406.109999999997,26.000000000000018,28.68000000000004
coloma,78.27800000000002,456.73999999999944,935.4199999999993,230.39999999999998,519.0600000000005,926.7299999999989,397.24,7732.079999999996,27.00000000000002,24.12000000000004
coloma,78.27800000000002,637.2199999999996,919.2699999999993,224.0,589.6800000000005,971.899999999999,408.76,9201.599999999999,27.00000000000002,27.43000000000004
coloma,78.27800000000002,531.1399999999994,921.4499999999994,224.0,469.9400000000006,992.869999999999,494.9,9329.989999999996,30.00000000000002,26.39000000000004
coloma,78.27800000000002,606.8799999999994,861.2099999999994,181.0,639.4300000000005,1168.3899999999992,429.37,8463.829999999996,27.00000000000002,24.30000000000004
coloma,78.27800000000002,914.5399999999995,764.7499999999994,224.0,635.4000000000005,1179.059999999999,439.14,9517.669999999998,27.00000000000002,28.05000000000004
coloma,78.27800000000002,665.7599999999995,769.9899999999994,277.0,2726.35,1187.1699999999992,524.49,9608.669999999998,25.000000000000014,26.02000000000004
coloma,78.27800000000002,317.23999999999944,778.2799999999994,232.0,475.7000000000006,947.2999999999988,389.06,7326.429999999997,28.00000000000002,23.42000000000004
coloma,78.27800000000002,504.92999999999944,886.9699999999993,350.0,517.0200000000006,988.639999999999,391.5,8520.899999999996,30.00000000000002,26.580000000000037
coloma,78.27800000000002,463.7099999999994,816.2599999999993,179.0,1447.7800000000002,982.7499999999989,474.47,8650.369999999997,27.00000000000002,25.95000000000004
coloma,60.770000000000024,1521.6099999999997,303.6899999999996,287.0,1080.0800000000004,1668.019999999999,749.3200000000002,10477.549999999996,32.00000000000003,42.75000000000003
coloma,27.128000000000014,1931.3699999999994,1190.339999999999,241.8,1073.7500000000005,1701.079999999999,770.98,11940.639999999996,29.00000000000002,49.84000000000003
coloma,26.678000000000015,1892.2499999999995,409.05999999999966,288.0,1650.2500000000005,1732.7999999999993,944.8800000000001,12369.649999999998,27.00000000000002,48.59000000000003
coloma,78.27800000000002,706.8199999999995,869.9399999999994,224.0,684.6700000000005,1156.4599999999991,436.66,8319.739999999996,31.00000000000002,26.07000000000004
coloma,77.90000000000003,1082.4999999999995,844.1899999999994,224.0,997.6000000000006,1263.7099999999991,490.70000000000005,10128.579999999998,28.00000000000002,31.970000000000034
coloma,77.90000000000003,945.5599999999995,897.0099999999993,233.0,1045.7500000000005,1234.9099999999992,566.41,9834.399999999998,24.000000000000014,30.430000000000035
coloma,78.49400000000003,847.1999999999996,295.8299999999997,178.0,817.9500000000006,1181.369999999999,572.04,7007.719999999997,29.00000000000002,34.110000000000035
coloma,77.90000000000003,1230.0499999999995,251.0899999999998,235.0,1082.2900000000004,1237.1799999999992,621.6700000000001,8418.519999999997,28.00000000000002,40.42000000000003
coloma,60.15600000000003,1134.8199999999995,331.01999999999964,220.4,1059.6800000000005,1222.369999999999,717.47,8271.079999999996,30.00000000000002,38.95000000000003
coloma,78.49400000000003,793.5299999999995,90.77999999999975,224.0,667.9800000000006,1020.2999999999989,481.56000000000006,8357.329999999996,28.00000000000002,30.920000000000037
coloma,78.04000000000002,1224.9099999999996,151.84999999999968,235.0,940.7400000000005,1061.519999999999,514.2,9904.839999999997,27.00000000000002,36.250000000000036
coloma,78.04000000000002,942.5899999999996,255.99999999999966,235.0,846.9500000000006,976.859999999999,570.11,9285.889999999996,26.000000000000018,34.66000000000003
lobby,11.848000000000013,665.7499999999995,774.7899999999994,182.692,199.64000000000067,918.7099999999989,273.65,3221.169999999996,5.439999999999992,34.98000000000003
lobby,15.298000000000014,768.0299999999995,104.65999999999974,212.8,220.76000000000062,845.7299999999989,288.87,3722.9699999999957,5.319999999999991,36.84000000000004
lobby,10.660000000000013,1035.9199999999996,260.13999999999965,212.8,581.6800000000005,875.5599999999988,279.42,3757.599999999996,4.819999999999991,35.10000000000004
lobby,15.298000000000014,488.41999999999945,2.8199999999999363,212.8,53.08000000000072,799.2699999999988,293.12,3580.7199999999957,9.399999999999997,35.45000000000004
lobby,15.298000000000012,684.0699999999995,217.67999999999972,212.8,193.5500000000007,816.7799999999988,302.54,3756.4299999999957,9.489999999999997,40.11000000000003
lobby,15.298000000000014,866.6099999999996,367.77999999999963,212.8,343.0900000000006,742.5399999999988,290.09,3874.309999999996,8.609999999999996,34.720000000000034
lobby,15.298000000000014,502.52999999999946,701.4599999999995,182.09199999999998,194.2300000000007,760.4799999999989,331.56,4471.119999999995,4.9899999999999896,35.12000000000003
lobby,15.298000000000014,875.7899999999995,212.41999999999973,212.8,281.5700000000007,712.4899999999989,328.8,4180.399999999996,4.779999999999992,36.790000000000035
lobby,15.298000000000014,891.8099999999995,412.7899999999997,212.8,511.6900000000006,719.6099999999988,328.25,4157.229999999996,5.499999999999991,36.37000000000003
lobby,11.848000000000013,437.8299999999994,728.0799999999995,182.692,241.1600000000006,708.1499999999987,292.15,3954.4499999999957,4.999999999999991,26.740000000000038
lobby,15.298000000000014,803.8099999999995,214.2099999999997,212.8,406.22000000000065,763.6099999999989,313.03,4424.459999999996,5.739999999999991,29.430000000000035
lobby,18.714000000000013,1234.9899999999996,411.1399999999996,51.99599999999998,496.0700000000006,911.2199999999989,320.96,4162.039999999995,6.799999999999994,73.77000000000001
lobby,19.698000000000015,1101.2299999999996,427.5299999999996,172.0,495.9500000000006,989.7199999999989,442.22,6007.809999999997,5.909999999999991,36.87000000000003
lobby,19.698000000000015,1234.1099999999994,688.8499999999995,50.994,563.1600000000005,950.1899999999989,465.86,6077.369999999996,7.329999999999995,39.49000000000003
lobby,16.792000000000012,1372.1899999999996,775.2799999999994,50.994,604.3000000000005,905.6999999999989,465.13,5496.399999999996,6.979999999999993,37.710000000000036
lobby,17.316000000000013,967.5799999999996,557.3199999999996,182.09199999999998,455.7400000000006,677.9699999999989,348.22,4566.109999999996,5.55999999999999,34.78000000000004
lobby,15.298000000000014,896.6499999999995,544.9899999999996,212.8,542.2400000000006,671.1799999999987,343.42,4362.659999999996,5.439999999999992,28.59000000000004
lobby,15.298000000000014,1067.6699999999996,577.9099999999995,212.8,483.7000000000006,772.4299999999988,328.83,4131.039999999995,5.3999999999999915,28.34000000000004
lobby,15.298000000000012,885.9799999999996,480.19999999999953,212.8,406.10000000000065,623.3799999999987,300.82,3769.059999999996,5.04999999999999,23.73000000000004
lobby,15.298000000000014,846.0499999999995,492.2799999999995,212.8,421.93000000000063,625.2399999999988,297.98,3804.799999999996,4.599999999999991,34.570000000000036
lobby,15.298000000000014,853.4299999999995,557.0099999999995,212.8,352.5300000000006,621.0599999999987,319.78,3859.6999999999957,5.05999999999999,24.78000000000004
lobby,10.244000000000014,2521.29,640.3799999999994,37.084,347.8700000000007,2800.1899999999996,284.64,3651.189999999996,5.499999999999991,25.080000000000037
lobby,11.848000000000011,828.0499999999995,683.4299999999994,177.0,332.4300000000007,593.3999999999987,296.46,3787.4899999999957,5.589999999999991,24.990000000000038
lobby,15.298000000000012,834.7799999999995,680.7499999999994,361.0,441.0800000000006,612.7399999999989,292.97,3739.709999999996,5.719999999999992,25.18000000000004
lobby,19.328000000000017,671.3199999999995,564.2099999999996,182.692,264.02000000000066,492.4599999999988,230.22999999999996,3382.369999999996,2.8299999999999876,18.530000000000044
lobby,19.328000000000014,804.3799999999995,592.0299999999995,182.692,499.1100000000006,573.5899999999989,232.83,3645.109999999996,2.839999999999989,19.06000000000004
lobby,19.328000000000014,758.0299999999995,610.3799999999994,179.0,300.4800000000007,556.6499999999987,243.39999999999998,3629.129999999996,2.8699999999999886,19.270000000000042
lobby,16.264000000000014,854.2399999999996,756.7799999999994,182.692,387.60000000000065,597.1199999999988,251.39,3825.109999999996,4.36999999999999,27.80000000000004
lobby,15.494000000000014,924.8999999999995,769.7799999999994,182.692,386.2800000000006,641.6499999999987,257.08,4000.369999999996,4.5299999999999905,22.040000000000042
lobby,15.494000000000014,876.4799999999996,773.2399999999994,182.692,395.8800000000006,600.6799999999987,249.33999999999997,3829.759999999996,4.429999999999989,21.990000000000038
lobby,20.530000000000015,1070.1499999999996,689.5799999999995,25.212000000000003,748.7100000000006,2511.4599999999996,338.8,5637.969999999997,3.95999999999999,26.82000000000004
lobby,20.840000000000014,1078.8499999999995,753.9099999999994,21.596000000000004,739.1400000000006,2435.6999999999994,338.88,5614.3399999999965,3.96999999999999,27.39000000000004
lobby,38.50400000000002,645.5239999999994,790.9399999999995,224.4,9135.25,11.629999999998745,394.0,23.879999999994652,24.000000000000014,27.00000000000004
lobby,21.190000000000015,1152.6199999999994,1133.019999999999,24.83,759.3100000000005,2308.4799999999996,342.02,6092.349999999997,6.429999999999991,27.92000000000004
lobby,20.370000000000015,1141.2199999999996,1182.2099999999991,27.14,751.7100000000006,2306.3399999999997,342.37,6099.329999999996,6.459999999999994,28.400000000000038
lobby,21.160000000000014,1212.8099999999995,1229.9499999999991,30.879999999999995,780.4300000000005,2315.6299999999997,349.23,6287.699999999996,6.6499999999999915,27.84000000000004
lobby,19.600000000000016,1228.9999999999995,1016.1199999999992,18.519999999999996,653.4200000000005,2605.0799999999995,201.33,5314.149999999996,3.5699999999999896,24.220000000000038
lobby,19.530000000000015,1257.5699999999995,1029.0599999999993,14.813999999999993,632.0900000000006,2482.1499999999996,202.35999999999999,5502.349999999997,3.8999999999999897,25.07000000000004
lobby,19.610000000000014,1250.6199999999994,1038.2399999999993,19.531999999999996,640.1500000000005,2506.45,201.11,5538.179999999997,3.3999999999999897,30.690000000000037
lobby,22.210000000000015,1269.4399999999996,1109.2299999999993,17.598000000000027,695.9700000000006,2804.4799999999996,261.69,5160.719999999997,4.20999999999999,26.91000000000004
lobby,23.200000000000014,1297.2299999999996,1194.6999999999991,17.598,689.6200000000006,2888.0999999999995,263.95,5135.919999999996,4.009999999999989,28.41000000000004
lobby,23.480000000000015,1329.5399999999995,1278.4699999999991,3.319999999999993,714.3100000000005,2962.79,270.69,5153.389999999997,4.459999999999992,27.68000000000004
lobby,25.200000000000014,1595.6899999999998,1660.5499999999988,50.760000000000005,846.5100000000004,2998.88,367.72,5733.359999999996,7.689999999999996,34.150000000000034
