B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
22.98,1679.26,733.06,15.08,681.88,3588.51,377.4,6785.57,6.2,37.35
21.52,1631.81,725.65,16.62,640.17,3474.16,372.29,6630.36,5.99,36.83
21.48,1654.24,736.15,16.19,640.72,3487.02,375.23,6730.49,6.07,37.03
23.26,1933.73,1136.91,81.49,855.54,4048.78,499.49,6900.3,10.38,42.17
23.21,1927.71,1126.61,76.07,858.55,3975.88,500.92,6919.3,10.07,42.02
22.25,1950.46,1148.48,83.19,863.2,4110.24,505.02,6955.67,10.75,42.34
18.63,1776.75,846.23,45.91,779.1,3820.07,385.78,5907.84,7.54,40.29
17.56,1800.23,843.42,43.34,776.21,3542.05,392.62,5977.55,7.2,40.29
19.07,1782.68,844.92,46.57,797.97,3742.88,383.15,5919.8,7.38,40.54
14.46,1312.66,330.4,545.48,507.53,3917.27,224.8,5042.6,2.16,29.4
13.94,1319.29,324.33,546.8,535.34,3734.31,227.03,5140.34,2.0,29.72
14.3,1302.19,325.7,545.98,517.45,3812.21,229.37,5039.73,2.0,29.67
15.92,1514.28,461.66,38.34,678.71,3452.72,250.21,5454.84,3.95,32.31
16.33,1527.24,492.73,48.42,697.04,3182.56,253.61,5463.32,4.93,32.89
16.82,1509.32,459.07,43.36,674.39,3226.16,244.78,5411.23,4.19,31.79
21.87,1423.07,434.98,73.44299526238548,714.48,2760.17,244.28,5342.97,3.69,31.98
28.75,1426.84,413.78,98.90176917126543,758.34,2847.36,245.32,5329.39,3.16,31.94
16.0,1431.82,445.45,61.14200139146327,593.96,2933.13,248.44,5334.33,3.9,32.34
11.462214375233108,832.22,146.68,37.748050161515124,183.5,627.64,345.96,4605.23,1.73,29.17
14.630985706628701,603.36,366.2,75.83462690536436,287.32,601.84,336.44,4509.37,2.63,29.82
13.79187745718109,804.22,603.37,51.88145001118792,395.18,619.3,337.81,4119.04,3.16,30.65
13.637204548015816,452.45,228.45,89.32008345224801,424.44,630.95,237.75,3764.79,0.71,29.52
10.734500894352335,628.92,418.12,62.629319606149565,347.21,585.63,235.66,3499.74,1.1,29.0
15.526995926880174,798.62,759.23,48.973695550563974,780.04,569.06,236.67,3468.08,1.9,30.78
25.433667435506432,593.24,15.44,80.11325998241266,901.35,700.93,412.65,4989.41,1.63,29.67
14.059562352578801,848.15,237.77,38.65821493081745,271.75,658.04,442.56,4847.86,2.22,31.42
14.9102728244764,989.32,432.3,21.867769758393976,395.93,611.79,432.25,4928.18,2.67,31.67
21.413737166374695,279.17,814.3145835176251,196.98267990649447,38.25,567.33,349.1,3652.63,14.510849611600824,28.0
8.976976884880086,643.47,223.48,50.79183388593779,141.04,626.72,353.86,3550.91,0.58,28.86
9.267220090265832,688.68,406.58,44.803375285832175,224.47,524.64,348.86,3239.79,1.17,28.99
10.075194518828187,935.63,412.59,55.8770595518278,267.31,889.09,367.88,5226.98,2.38,45.13
8.818154043199955,988.73,518.61,39.06813176350515,297.09,823.83,335.07,4574.33,2.11,41.15
8.775100606026744,1174.73,739.04,20.44,406.84,818.38,343.02,4418.51,2.67,42.61
16.47,1029.02,429.17,23.94450943275224,574.16,767.24,280.64,5882.13,2.72,29.24
15.33,1020.32,451.5,17.48825020475509,560.92,777.4,284.79,6068.56,2.08,29.5
17.19,994.69,477.27,24.494531027399276,628.75,798.0,281.27,6007.99,1.84,29.34
14.59,1062.56,514.57,13.490771548601074,530.48,897.02,291.36,5932.16,1.99,28.97
15.09,1073.13,535.18,11.496451821569693,550.05,867.87,291.8,6040.34,1.9,29.03
15.21,1073.68,581.62,17.010552759027604,528.82,895.5,292.6,5849.33,2.33,29.23
9.1,821.51,494.68,46.74022166268024,454.2,733.4,216.74,4780.62,6.237300652992861,27.95
27.6,848.23,500.49,124.72500700752948,709.59,757.13,215.49,4670.28,10.394211647510808,28.01
9.24,826.68,527.14,46.951674517159574,449.89,724.35,215.45,4697.15,6.061475658289484,28.14
9.98,891.16,692.88,10.156047486968731,515.09,692.52,279.51,4680.46,0.26,29.03
9.42,893.69,715.77,8.314475738006465,490.18,692.99,287.24,4737.08,0.06,29.72
10.67,907.37,726.71,34.649148423712106,595.88,723.47,289.76,4875.47,6.535049262430437,30.32
46.86,863.49,563.67,2.4,566.74,704.78,269.4,4839.29,0.05,26.52
10.23,832.68,547.35,44.94770810897755,459.66,695.42,273.37,4947.85,7.788428370422274,26.51
10.63,803.39,531.88,50.86822250362647,453.46,688.16,267.06,4891.28,8.060788000160338,26.01
15.33,1084.14,743.51,18.67,498.46,926.18,205.13,6335.97,2.63,28.27
25.95,1158.87,749.68,20.82,751.07,951.13,206.59,6461.84,2.61,28.58
20.81,1120.69,737.79,22.25,626.55,933.35,203.46,6383.72,2.69,28.08
82.35,1448.65,870.53,21.0,733.85,1126.62,305.43,6741.53,1.28,34.24
19.97,1438.24,897.35,24.45,641.54,2017.6744628824727,307.36,6827.17,1.51,34.52
18.26,1421.9,885.61,24.14,597.58,2015.9297234739197,301.76,6650.54,1.62,34.11
15.77,1245.08,854.36,9.67,626.07,978.83,327.79,6170.95,0.7,34.09
17.21,1277.03,893.71,18.45,647.44,992.8,336.29,6320.76,1.49,35.04
17.17,1282.92,908.05,21.0,645.11,994.46,338.11,6350.67,1.67,35.21
18.71,1732.22,1886.4,94.09,777.93,3160.7683004423884,365.65,6757.14,5.61,42.45
18.98,1764.12,1915.24,101.4,778.34,3264.3248331070604,369.24,6807.61,6.06,43.29
18.5,1732.47,1901.47,96.33,758.48,3182.1820506628687,367.88,6778.44,5.7,42.96
15.21,1183.06,587.02,5.14,505.18,940.76,259.3,5641.61,1.89,28.41
14.63,1175.76,589.53,1.99,502.63,936.49,259.31,5718.02,1.51,28.72
14.78,1160.52,587.8,7.527298651490611,499.53,928.36,258.61,5663.86,1.38,28.61
28.9,1795.34,466.24,37.48,627.0,2546.3465254012817,337.86,7404.82,8.37,29.95
39.06,1841.2,524.64,43.66,691.4,2527.0388013009915,339.35,7583.27,7.88,29.63
28.94,1864.71,588.0,46.77,633.13,2720.9109135290373,346.58,7528.06,7.97,29.76
35.93,1911.24,917.86,41.07,795.79,2828.951216198696,330.3,8710.4,13.22,34.09
32.82,1839.88,944.7,24.55,632.32,2670.1207469350215,328.13,8311.29,8.32,34.94
26.27,1581.03,1036.7,38.92,538.2,986.42,323.31,6882.75,4.75,34.83
32.37,1448.57,1410.82,65.92,893.24,2098.229269286988,455.87,6765.66,3.92,40.18
24.27,1437.7,1432.98,69.47,676.3,1071.65,460.81,6626.62,4.66,40.59
33.68,1449.4,1430.66,62.56,731.52,1076.55,458.89,6721.08,3.83,40.03
18.42,1422.37,1563.85,41.02,709.79,2279.89,263.88,5799.71,8.2,31.54
19.66,1481.75,1656.34,46.16,774.68,2169.83,277.83,6043.99,8.81,33.07
20.03,1485.2,1677.73,49.36,761.27,2139.81,278.16,6021.38,9.28,32.97
16.95,1585.37,1493.79,31.87,691.76,2577.92,190.44,5625.69,7.58,30.9
18.61,1604.29,1508.54,42.41,707.8,2337.78,189.56,5595.19,8.28,30.85
18.45,1612.06,1528.77,41.35,729.25,2486.44,192.36,5657.59,8.12,31.38
13.59,1449.69,1509.08,17.6,562.92,2724.44,196.82,4743.41,5.28,32.53
13.15,1439.0,1512.93,21.78,546.83,2582.93,195.81,4627.55,5.59,32.52
13.23,1431.76,1508.88,11.0,543.49,2560.06,197.14,4736.58,4.66,32.46
12.93,1197.06,1392.49,1.91,494.15,993.36,206.1,4590.64,3.85,28.66
13.84,1196.15,1416.95,6.25,494.25,1002.58,207.04,4620.57,4.23,28.91
13.78,1200.31,1433.31,9.23,508.15,1001.02,207.82,4629.82,4.42,28.88
17.79,1228.92,508.4,29.588438467225004,629.4,973.22,234.4,5423.69,4.7,30.54
19.64,1248.39,554.15,37.45302588010138,643.34,982.03,235.75,5461.83,5.43,30.75
21.82,1259.71,555.68,44.247002391844504,634.91,990.72,237.83,5455.45,5.1,30.83
20.46,1552.79,533.51,52.8237697788815,604.81,2439.27,223.97,5654.11,6.15,29.17
18.89,1557.12,533.91,48.880101444399585,612.56,2576.49,222.72,5657.26,6.02,28.93
19.29,1564.63,563.89,47.77035703842766,611.75,2434.98,227.3,5686.94,6.41,29.59
17.82,1609.37,557.83,37.82627374761999,641.14,2698.71,249.11,5669.25,6.12,28.45
17.01,1619.42,552.07,32.31502665818989,608.2,2621.52,248.74,5723.5,5.98,28.67
16.62,1619.0,564.49,31.072169623088442,627.93,2635.81,253.29,5716.59,6.15,28.9
15.45,1149.45,512.53,14.2508218874206,605.45,917.76,271.2,5065.09,3.75,26.56
13.99,1172.62,521.39,4.558566296967456,633.76,919.03,271.33,5156.33,3.76,26.81
14.45,1153.87,509.75,6.813636930702771,623.27,909.44,271.39,5106.48,3.28,26.72
14.3,1648.04,750.66,31.7,631.14,3147.54,226.64,5043.0,5.33,33.69
14.51,1683.07,773.02,39.97,673.42,3113.95,230.46,5110.7,5.91,34.09
13.88,1635.98,764.36,38.54,636.0,3336.93,227.54,5051.13,5.7,33.64
15.77,1587.42,854.17,25.64,716.89,2804.48,299.51,5648.88,6.76,36.65
18.6,1610.76,861.51,28.81,735.59,2955.28,299.4,5636.59,7.05,37.03
16.58,1632.1,883.96,30.94,727.88,3048.91,303.85,5784.12,7.3,37.54
17.2,1408.0,801.47,9.94,741.53,2719.43,307.48,5593.71,7.04,30.7
16.33,1454.45,831.95,13.54,738.11,2650.82,317.53,5700.54,7.54,31.8
17.1,1495.24,844.67,14.58,760.3,2468.57,319.81,5727.11,7.65,32.24
14.2,1339.48,610.49,1.7107625818411094,654.98,950.37,193.46,5099.03,4.88,27.69
13.4,1348.1,609.07,-2.8523991063604512,674.46,943.86,192.26,5059.31,4.84,27.9
13.91,1353.7,607.47,-1.0633510348064732,642.49,942.29,192.01,5086.06,4.68,27.77
10.69,1485.18,694.91,-25.7620776102102,637.18,1121.71,277.21,5213.86,5.21,29.69
8.25,1492.66,779.65,6.2,594.37,1092.16,283.47,5116.29,5.81,29.85
8.17,1433.32,761.84,-32.40434215321177,582.25,1075.07,272.25,5045.3,4.65,28.57
11.14,1391.78,828.22,6.65,599.17,1063.61,285.02,5477.69,4.78,28.65
10.42,1387.82,855.78,6.49,581.07,1050.43,287.92,5428.6,4.76,28.97
10.71,1397.21,876.83,7.33,614.48,1069.95,293.55,5563.66,4.99,29.35
8.02,1360.7,1073.99,31.92,592.32,1094.24,291.31,5156.7,4.66,32.17
8.38,1281.38,1057.15,29.35,602.11,1054.86,280.95,5019.68,4.45,31.2
10.69,1363.67,1118.21,33.9,623.16,1105.13,293.81,5175.77,4.94,32.46
8.41,1248.29,981.97,5.1,530.72,1019.24,276.47,4800.01,4.57,30.92
8.26,1272.88,970.28,1.94,535.26,1038.89,278.03,4944.85,4.35,30.8
7.91,1252.29,954.72,-11.679322231995016,526.41,1006.59,276.32,4864.35,4.01,30.34
11.36,1345.37,1203.54,26.82,645.03,1004.64,319.49,5860.11,7.66,33.57
12.77,1354.96,1191.3,15.95,695.93,1025.26,320.89,5995.09,7.21,33.77
18.39,1379.04,1240.49,38.14,806.97,1019.05,322.45,5960.65,8.63,35.12
33.8,1525.12,1614.17,64.09,851.37,3083.22,465.38,6473.88,8.24,37.71
13.73,1523.63,1609.21,64.22,804.52,3171.84,467.41,6506.51,8.28,37.59
13.52,1511.71,1617.83,61.86,789.98,3068.92,467.77,6468.01,8.06,37.7
23.42,1751.29,1919.63,176.28,926.22,3357.365442417046,312.0,9273.93,18.62,33.7
23.9,1789.68,1926.4,178.24,949.73,3435.9027485795386,315.23,9320.47,18.81,34.04
24.53,1783.07,1920.39,174.74,957.36,3400.139836197837,313.26,9329.47,18.78,33.93
106.43,1885.32,973.37,44.59,994.17,1725.465184232934,361.62,10280.64,10.95,26.4
28.36,1884.19,996.56,47.91,881.17,2648.3408678550054,371.17,10493.18,11.44,27.25
29.4,1886.56,1020.05,48.98,908.08,2641.7061699394126,367.78,10544.74,11.42,26.92
42.78,1556.95,861.22,96.43,1238.02,993.43,456.69,8911.88,13.86,30.25
25.57,1495.42,900.84,98.12,879.15,949.94,457.29,8847.94,14.15,30.14
37.54,1529.78,952.48,106.57,1040.39,958.5,458.94,8931.52,14.32,30.19
25.49,1969.1,521.97,15.16,810.99,2990.6843500979767,322.8,8610.0,15.92,38.28
25.24,1962.35,526.82,14.25,804.84,2969.2513361990013,319.88,8592.24,14.73,38.29
25.95,1896.07,548.13,20.96,789.58,2869.8116183049624,314.69,8356.15,14.87,37.81
29.97,2499.34,760.62,107.04,1702.25,4162.9514687031005,348.6,9281.62,18.58,32.81
28.33,2524.83,756.6,100.02,1651.8,4207.644812389752,350.97,9215.63,18.21,32.59
29.62,2508.76,771.22,102.53,1687.9,4165.16123072968,351.77,9232.15,18.28,32.44
19.39,1396.91,618.54,10.02,886.88,882.18,269.79,8099.16,12.35,22.7
25.48,1445.21,663.38,21.05,1129.66,904.33,273.16,8163.31,13.39,23.17
23.24,1401.31,653.64,17.19,900.85,901.77,273.11,8148.61,13.02,23.19
22.86,1434.12,595.82,57.73,820.26,2019.5159320261369,329.22,8246.19,14.63,31.58
22.86,1469.84,598.25,55.36,818.98,2417.12,328.3,8394.24,14.35,31.95
23.89,1458.11,612.6,51.14,829.73,2480.72,325.45,8309.68,13.8,31.88
26.68,1382.81,994.87,177.8,866.05,2352.08,306.8,8720.01,13.75,59.07
24.88,1411.7,968.73,163.96,872.13,1041.77,311.81,8978.37,12.79,59.17
26.4,1426.83,994.45,172.38,882.32,2361.37,307.19,9042.13,13.3,59.58
31.79,1431.18,182.56,85.19,885.4,2847.36,465.97,8289.23,16.21,52.64
29.71,1489.1,319.82,104.75,888.26,2928.84,476.18,8338.98,17.32,53.92
30.19,1514.24,420.32,112.7,931.45,2920.26,492.97,8632.93,17.27,54.19
27.82,1354.2,488.11,82.01,784.29,1046.62,450.2,8192.96,13.61,26.19
30.29,1392.82,583.95,99.98,834.81,2497.16,461.88,8207.41,14.58,26.75
42.95,1417.41,631.78,113.18,1016.74,2466.43,464.1,8215.44,15.62,27.33
28.34,2403.99,459.99,50.04,630.54,4015.18,282.21,8812.49,15.22,20.05
28.36,2392.73,436.35,36.25,630.17,4005.18,281.81,8789.19,13.85,19.62
28.95,2444.73,475.68,43.2,675.83,3989.46,290.36,9039.26,14.66,20.3
31.4,3710.19,657.01,73.35,802.9,6843.97,292.22,9103.32,16.16,21.9
29.41,3701.41,682.68,77.8,735.24,6810.38,291.53,8973.88,16.74,22.05
70.92,3689.2,690.13,76.92,836.01,6742.48,288.9,8992.55,16.19,21.87
30.86,1585.73,968.93,21.14,678.84,1003.97,273.27,9312.52,12.8,26.55
30.08,1572.88,987.3,21.95,680.19,1002.19,274.06,9275.44,12.67,26.38
30.38,1602.72,993.74,23.74,670.57,987.5,274.81,9348.15,12.79,26.67
44.0,1318.07,958.7,47.79,739.76,864.81,382.73,8170.73,12.36,27.56
25.08,1312.07,1012.63,59.91,679.28,846.9,393.3,8074.23,12.86,28.04
24.31,1329.56,992.1,48.92,696.28,859.77,391.27,8193.16,11.9,27.95
34.56,1493.51,1108.93,73.73,1032.25,2673.69,454.7,8664.25,21.08,33.43
25.72,1464.8,1116.0,74.6,915.58,2705.85,453.01,8660.02,21.42,33.6
24.93,1491.3,1130.47,70.87,911.97,2711.57,450.76,8706.82,21.34,33.56
23.96,1749.27,1093.46,90.46,861.06,2974.58,400.92,8173.26,16.43,35.6
22.8,1723.29,1098.2,91.33,836.3,2961.72,400.54,8064.44,16.59,35.27
23.69,1777.74,1116.8,91.02,874.09,2939.56,407.8,8284.03,16.74,35.89
5.0,1855.77,1310.05,-148.44695274838978,852.54,1408.54,402.38,8067.06,2.31,23.7
47.496752139945315,1752.4,1226.18,160.72986303333033,741.85,1377.28,387.98,7711.96,33.0,20.59
45.34324869452685,1616.76,1397.01,163.47140702977538,695.52,1375.83,380.67,7588.07,31.0,21.33
45.80392154840507,810.74,1060.05,253.1909928433982,483.99,856.02,320.38,6242.95,31.0,16.87
44.07509369143996,965.41,683.81,251.98210885348647,274.5,1146.78,367.83,6758.18,32.0,20.01
33.122598510637786,262.15,691.8,191.0,95.19,782.91,325.34,5833.09,25.0,16.27
39.730125722982095,130.06,850.74,308.6766791116777,37.55,757.96,346.22,5547.18,27.0,17.64
40.405479726038735,398.53,880.65,278.68518560818256,164.83,738.71,351.24,5476.41,28.0,17.22
41.58552206477529,153.47,904.78,318.2380579205128,58.19,725.53,348.65,5528.4,29.0,17.03
39.21420605495052,285.81,990.06,281.92883263266566,107.48,722.55,376.06,5208.03,27.0,16.63
42.48642001200007,154.28,968.88,323.72030540008774,97.96,745.21,371.32,5175.93,30.0,16.69
41.07357751089475,209.43,1102.19,307.546586606815,71.76,757.04,383.07,5329.82,29.0,16.95
41.4881367280305,374.88,1190.68,270.62311466805915,218.11,753.77,426.27,5808.74,27.0,18.01
45.795947924391456,205.17,1246.33,331.0555431256755,140.15,766.66,423.99,5855.31,32.0,18.14
43.67607521163487,335.15,1170.8,296.9960476626877,190.02,711.16,421.88,5714.39,30.0,17.91
36.02401928942679,461.05,1200.3,224.63966235744533,196.8,700.02,412.73,5267.09,23.0,16.88
38.886896697065524,318.87,1290.65,266.21568976425397,141.71,715.22,414.71,5367.1,26.0,17.03
33.8509048815782,334.65,1268.78,190.0,101.3,687.06,412.16,5239.36,28.0,16.86
44.72469860416548,279.14,1287.31,316.82909097326535,137.54,648.7,406.64,5742.02,32.0,17.77
38.99669520278816,218.01,1337.84,279.018296382779,80.37,646.66,400.48,5668.79,26.0,17.6
40.43987735289609,185.73,1329.48,292.52282072059654,96.65,668.87,401.54,5742.82,27.0,17.94
39.90207545250249,441.92,1300.35,265.73954747423994,183.38,688.69,393.93,5387.48,28.0,17.68
39.13636442892911,491.32,1287.46,253.58057334541587,206.88,746.97,393.5,5400.89,27.0,17.57
41.246386004737744,299.43,1405.56,292.1429338221671,127.91,721.47,398.47,5511.94,29.0,17.39
45.64040167020234,535.98,1528.52,277.4593523732013,389.85,885.71,432.06,6301.83,30.0,19.9
43.92595669195157,603.7,1475.2,249.045846569403,430.78,760.65,426.45,6186.64,28.0,19.13
45.59354029432858,319.38,1411.4,326.8374056919402,87.72,673.63,415.22,5980.91,34.0,18.83
41.93668200886462,399.04,1455.36,283.9112429969457,128.75,624.67,419.75,5874.88,30.0,18.9
43.70071393380529,614.86,1428.22,264.66328868446806,288.05,635.91,422.36,5966.56,31.0,19.34
43.062114964067376,482.79,1478.75,274.1086049853855,224.31,635.82,422.96,6047.16,30.0,19.11
42.35069431595154,462.7,1481.94,288.7263797294366,172.15,610.99,408.75,5266.94,32.0,18.57
33.087187710159014,437.09,1504.57,211.045922420772,145.4,670.57,414.65,5349.98,21.0,18.62
37.31663018229827,379.84,1492.3,260.1462130625451,78.33,589.42,409.77,5217.15,27.0,18.22
54.74778545410582,774.44,1097.92,253.4324883196815,785.06,664.74,449.3,7700.04,31.0,18.21
50.96754777052108,838.76,1186.31,208.51338893129747,890.94,677.65,441.82,7553.48,26.0,18.63
47.640061098158995,780.28,1289.28,197.99201694849808,739.97,670.5,447.77,7616.91,24.0,18.23
48.87659074385175,896.45,1305.54,224.32258688508745,686.79,858.41,434.31,7060.02,29.0,18.36
47.831467717523864,720.0,1478.87,223.12275304446496,673.14,865.33,445.39,7174.83,26.0,17.29
44.67246673535037,731.42,1447.94,212.72917675225818,611.21,832.3,409.55,6702.85,25.0,16.81
50.87938660724252,738.76,1518.76,226.65618442240003,769.59,746.11,433.62,7692.05,27.0,17.15
46.31630157301146,681.46,1603.11,200.85414880157322,693.25,705.32,436.23,7509.48,23.0,17.0
45.907016416020156,728.27,1665.07,193.98189897608216,682.1,713.27,443.0,7578.21,23.0,17.18
46.88099877552216,739.55,1702.39,223.97163584833294,660.03,1048.83,421.3,7024.63,26.0,16.31
54.57954938047139,717.84,1685.97,241.7731552443724,1086.45,898.86,417.99,6843.12,28.0,16.0
47.27425254623863,748.69,1848.73,219.76169138928833,677.8,761.92,429.55,6903.36,27.0,16.77
48.65865611837167,730.26,1926.33,206.30685765526613,718.43,712.68,468.01,7872.83,25.0,17.25
50.072947755944526,554.34,1833.25,242.26148438071334,641.88,673.69,451.1,7522.41,27.0,15.55
53.48287358374451,690.77,1735.7,269.7408893264504,680.89,849.67,454.92,7419.97,32.0,17.37
51.726266062533654,656.3,1940.22,253.649970574973,656.84,738.43,465.0,7546.54,30.0,17.4
50.26424353651217,842.37,1878.86,222.46709147181463,720.78,745.65,464.72,7483.63,29.0,17.95
47.990710440233926,641.8,1931.55,201.0,712.62,720.96,451.63,7368.12,28.0,16.72
51.041754487107724,615.66,2032.46,245.4275778722057,709.09,798.48,459.09,7522.43,28.0,16.71
48.91329771810443,633.65,2036.51,225.3132147827115,693.93,740.7,463.16,7465.46,26.0,16.57
48.3516335510093,865.6,1803.83,215.86588436699827,635.54,858.55,405.21,7647.43,28.0,15.78
48.47442703650489,863.41,1812.82,222.46974809492662,624.95,827.4,399.37,7442.04,29.0,15.91
48.72241918880209,724.04,1926.71,226.21579571523893,637.2,864.48,400.39,7707.37,27.0,14.75
47.78391623603984,544.19,1936.07,252.7937031379911,592.18,1022.66,405.68,6873.7,27.0,14.28
52.37141621967595,615.64,2035.46,267.37370556340005,677.14,793.25,420.35,7268.32,31.0,15.52
54.20287629295636,739.58,1864.84,213.66343862237193,1259.26,815.04,398.79,6857.03,25.0,14.83
55.31148882084683,1216.89,1895.58,180.75769442098354,1297.02,1242.48,392.31,7994.97,27.0,15.79
48.42158755213649,1132.41,1840.49,200.9886252902972,636.22,1105.02,382.5,7720.48,30.0,14.21
44.36222327366555,993.17,1887.96,179.5086928364695,630.41,1212.72,390.03,7837.33,24.0,15.33
44.58993366849424,1338.14,1910.6,147.51296703267388,647.06,1266.24,400.75,8084.46,26.0,14.57
44.70982111574659,1291.08,1984.46,158.36608903151725,602.39,1244.07,398.1,7883.07,27.0,13.81
38.324310110529865,1309.42,1885.28,102.98160336131386,598.23,1203.89,392.79,7750.03,20.0,13.98
49.52921235125132,595.99,1969.14,247.87062615246157,570.51,811.31,395.0,7692.02,28.0,13.99
46.75528721003151,681.44,1914.18,207.10057651167267,672.3,804.7,386.04,7543.35,24.0,13.57
58.05133431452428,634.48,824.4,268.45721776710064,1027.87,835.74,361.94,7699.81,29.0,14.37
43.47101941828687,589.79,936.86,219.4083399206736,494.04,792.19,355.85,6921.77,23.0,14.41
44.8233862839206,588.64,1060.82,223.1752942599174,524.21,701.87,361.36,7006.09,24.0,14.27
41.656207406704794,576.42,1136.52,193.33911736051746,526.04,672.24,365.23,7093.96,20.0,14.34
43.8499605024155,731.2,1322.65,187.0456545633205,607.52,671.23,418.03,7394.59,22.0,16.67
46.873646718635456,578.81,1324.26,228.91373913137113,593.93,659.96,401.01,7154.87,25.0,15.42
52.954428660907865,881.01,1359.32,197.55072264528616,1148.62,745.99,411.46,7310.22,25.0,16.66
53.328424708879865,585.85,1511.92,266.80289156833396,654.02,704.79,439.97,7811.09,30.0,16.5
48.23692925111217,677.33,1514.64,221.77148055905047,617.34,635.32,443.67,7663.87,26.0,17.22
49.0288951475608,615.82,1627.94,229.38536991630696,628.76,659.73,444.32,7724.78,26.0,16.46
46.69422147898024,661.87,1591.3,219.24137773563461,618.97,617.24,427.97,6840.73,26.0,15.33
48.58222574758469,580.34,1570.92,251.2086931865149,563.29,588.1,423.21,6645.44,29.0,15.16
49.89238696086859,592.33,1608.65,259.63540241405525,594.74,627.88,419.18,6783.19,30.0,15.72
46.29861736534123,568.38,1604.38,225.8905964674027,594.33,612.69,401.49,7032.9,25.0,15.24
48.54938369836205,550.68,1688.65,236.3446440160343,645.57,629.93,407.58,7273.09,26.0,15.1
57.06781021296767,705.57,1745.02,231.83652428991417,1257.01,676.96,412.96,7304.7,27.0,16.12
66.27851970478443,686.82,1780.09,289.8886951146759,1152.42,696.06,451.75,9341.0,34.0,17.09
57.753239050573654,687.94,1811.68,266.8659187461565,723.22,639.81,452.09,9130.2,32.0,17.0
46.011219142116616,690.02,1806.8,209.1863967433295,617.11,650.28,457.95,7240.31,25.0,17.59
47.454122969703846,718.24,1879.89,218.47719517293268,636.22,694.63,463.86,7372.0,26.5,18.32
46.95037139487596,822.21,1895.08,199.77715472110447,667.24,668.9,468.17,7473.69,26.0,18.35
47.18676122568745,855.0,1912.59,197.89684192629744,629.78,600.93,461.36,7705.04,26.67,17.97
47.32928072872515,1074.11,1919.51,174.49197776369513,707.31,635.39,472.39,8001.99,27.0,19.86
48.31897976797276,988.44,1934.22,192.8120451433535,670.24,627.91,463.33,8020.42,28.0,19.25
45.31742626268493,240.07,694.03,312.61889814686543,304.83,570.31,370.95,5329.8,30.0,17.64
41.55742993168022,459.76,797.77,258.99599498353757,335.01,573.76,381.17,5347.1,27.0,17.84
40.80812581114617,426.85,759.3,256.01991973223375,332.03,570.96,370.52,5276.49,26.0,17.33
43.15133863655991,396.89,767.29,276.78035962364595,346.54,599.68,353.47,5406.59,28.0,16.81
44.65330941567713,380.58,795.25,280.6926444980837,419.3,621.36,361.31,5553.94,28.0,17.13
45.75381416760122,401.14,16.4,286.2381918378781,400.04,640.98,379.63,5779.02,28.0,18.52
42.78219291575536,215.9,5.84,293.18620350768344,317.06,557.76,321.74,5273.04,26.0,16.89
44.9337472460366,356.26,26.73,276.9989979004953,460.53,597.15,347.67,5701.92,26.0,17.56
39.46698490168072,408.25,73.16,230.49205725802233,389.31,585.9,356.31,5786.14,21.0,17.65
45.904180025415044,447.52,23.45,287.98798743969024,371.44,646.71,343.7,5889.67,29.0,17.48
41.82707868294683,437.29,51.95,251.61543851169256,378.37,648.7,345.16,5882.34,24.0,17.43
134.1126628689548,1539.6439572987726,781.77,207.0486353540943,7074.11,681.95,329.5,5990.21,28.0,18.94
48.11636493572993,433.81,157.02,296.99564133488144,441.02,644.96,355.61,6047.25,30.0,17.68
47.060450951400796,119.23,47.42,336.90370809558993,275.59,584.31,329.05,5606.65,30.0,16.83
50.22108148771268,324.77,106.6,327.46344613022524,396.62,654.29,360.97,6123.23,32.0,17.89
53.277419817973936,370.89,144.61,336.8165460097999,484.19,637.25,369.62,6340.49,34.0,18.3
51.864660771415046,481.64,16.91,308.72917492740635,568.2,758.28,389.72,6767.96,31.0,21.35
49.74452091934893,377.931793396774,679.19,332.0248321630625,298.03,781.39,391.89,7049.61,33.0,22.6
47.64285468679455,533.05,109.95,274.9441850911628,548.94,718.84,402.74,6304.51,28.0,21.3
47.435791913177965,455.47,65.98,284.7776584364885,506.22,704.32,396.53,6206.7,28.0,20.97
49.730525714475206,613.85,161.44,286.615258263214,579.12,729.55,385.25,6235.11,31.0,20.74
43.467454519113176,364.0,639.04,271.647640657827,400.42,770.51,336.1,6390.23,25.0,18.67
42.928339397210536,625.67,59.4,247.40070138733012,433.52,753.9,322.72,6078.82,26.0,18.38
43.858490828146145,556.11,33.68,258.2671692887092,429.23,767.57,332.27,6281.09,26.0,18.91
43.03445839730631,496.51,846.37,236.70786334167184,674.36,880.16,335.16,6191.71,22.0,19.7
44.434074907060776,562.12,13.1,272.7687145474728,433.18,798.23,318.52,5782.49,28.0,18.53
41.933262404903616,379.02,768.68,271.29869075321915,386.26,834.14,326.29,6064.94,25.0,19.61
42.71383613367692,726.5,488.44,239.9944730982789,495.05,994.05,307.09,6262.24,26.0,18.77
46.3462727635859,529.1,669.15,294.73675966743735,438.6,984.2,305.74,6216.59,30.0,18.74
41.66525565254838,643.49,757.33,247.93078314271776,450.36,981.69,296.74,6017.78,26.0,18.53
38.42776122444231,552.89,331.16,219.69578696572358,507.77,707.99,278.3,4884.08,22.0,14.85
39.455704335737906,635.5,359.55,213.0,545.45,715.45,278.7,4875.53,24.0,14.38
