id,soil,sample,rep,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
1069,c15,20,1,0,0,529.91,0,8380.69,2244.87,373,10861,27,19
1070,c15,20,2,0,0,679.63,0,8368.24,2263.45,383,10850,24,17
1071,c15,20,3,0,0,560.03,0,8363.26,2250.59,385,10832,29,20
1072,c15,21,1,0,0,723.28,0,8252.02,2229.15,380,9420,27,14
1073,c15,21,2,0,0,763,0,8235.42,2174.83,356,9665,31,21
1074,c15,21,3,0,0,643.4,0,8391.48,2204.13,377,9535,25,16
1075,c15,21,1,0,0,674.83,0,9002.43,2271.32,384,10002,29,16
1076,c15,21,2,0,0,808.4,0,9045.6,2332.78,350,10075,27,17
1077,c15,21,3,0,0,776.53,0,8994.13,2292.76,378,10095,23,19
1078,c15,22,1,0,0,657.81,0,8374.88,2737.3,370,10735,27,19
1079,c15,22,2,0,0,743.36,0,8457.89,2765.89,352,10769,30,19
1080,c15,22,3,0,0,625.07,0,8303.49,2754.45,354,10559,24,19
1081,c15,22,1,0,0,630.31,0,8205.54,2454.99,350,11965,29,16
1082,c15,22,2,0,0,480.59,0,8211.35,2444.99,364,12037,23,20
1083,c15,22,3,0,0,548.68,0,8266.97,2516.46,377,12125,29,14
1084,c15,23,1,0,0,603.24,0,8445.44,2937.42,392,11139,26,18
1085,c15,23,2,0,0,674.39,0,8502.71,2970.29,335,11431,27,20
1086,c15,23,3,0,0,776.97,0,8316.77,2905.97,367,10967,20,20
1087,c15,24,1,0,0,610.23,0,7813.73,2142.67,364,10603,28,18
1088,c15,24,2,0,0,793.12,0,7880.97,2051.19,357,10585,24,15
1089,c15,24,3,0,0,706.69,0,7839.46,2082.64,309,10374,29,18
1090,c15,25,1,0,0,700.15,0,9026.51,2182.69,378,9726,23,19
1091,c15,25,2,0,0,803.6,0,8469.51,2010.45,382,9739,24,15
1092,c15,25,3,0,0,600.19,0,6273.9,1554.47,265.5,7093.25,20,12.25
1093,c15,25,1,0,0,752.53,0,8642.17,2098.36,354,10178,23,15
1094,c15,25,2,0,0,659.99,0,8584.89,2029.03,397,10248,24,16
1095,c15,25,3,0,0,669.15,0,8571.61,2014.74,399,10377,26,17
1096,c15,26,1,0,0,886.1,0,8413.89,1918.25,393,9714,22,16
1097,c15,26,2,0,0,755.58,0,8825.62,2012.6,393,10144,25,18
1098,c15,26,3,0,0,962.92,0,8481.13,1977.57,403,9854,25,16
1099,c15,27,1,0,0,747.72,0,7469.24,1719.57,421,10258,30,16
1100,c15,27,2,0,0,845.94,0,7514.07,1787.46,389,10091,26,16
1101,c15,27,3,0,0,813.2,0,7577.98,1746.73,379,9987,26,21
1102,c15,28,1,0,0,811.89,0,8336.69,1874.66,447,9370,26,20
1103,c15,28,2,0,0,798.36,0,7968.96,1816.05,426,9395,29,19
1104,c15,28,3,0,0,929.31,0,8195.58,1859.65,415,9283,30,19
1105,c15,28,1,0,0,785.26,0,8255.34,1803.9,428,9516,23,16
1106,c15,28,2,0,0,740.74,0,8359.11,1835.35,444,9476,25,17
1107,c15,28,3,0,0,763.44,0,8398.12,1908.25,423,9429,24,19
1108,c15,29,1,0,0,759.07,0,8011.3,1856.79,403,9759,25,19
1109,c15,29,2,0,0,759.51,0,7739.85,1804.62,378,9503,26,17
1110,c15,29,3,0,0,736.38,0,7848.6,1841.78,409,9555,27,14
1111,c15,30,1,0,0,789.63,0,7828.67,2053.33,376,10675,29,18
1112,c15,30,2,0,0,820.18,0,7843.61,1982.58,386,10776,33,22
1113,c15,30,3,0,0,672.65,0,7652.69,2021.17,358,10416,32,20
1114,c15,31,1,0,0,748.16,0,6647.44,1563.76,419,11410,34,23
1115,c15,31,2,0,0,680.5,0,6377.66,1444.41,417,10957,32,18
1116,c15,31,3,0,0,609.79,0,6112.03,1405.81,377,10743,29,21
1117,c15,32,1,0,0,907.48,0,8124.19,2007.59,464,10567,25,20
1118,c15,32,2,0,0,798.36,0,7939.91,1943.63,445,10291.5,26.5,21.5
1119,c15,32,3,0,0,855.98,0,7871.84,1918.97,475,10323,26,17
1120,c15,33,1,0,0,809.56,0,8226.01,1906.58,455.67,11021.67,26.67,20
1121,c15,33,2,0,0,849.87,0,8232.93,1917.54,409,10706,27,21
1122,c15,33,3,0,0,936.73,0,8804.04,1984.01,505,11029,28,22
1123,c15,34,1,0,0,804.47,0,8236.25,1868.94,453,10609,30,22
1124,c15,34,2,0,0,778.28,0,8288.55,1895.38,460,10325,27,22
1125,c15,34,3,0,0,885.22,0,8081.85,1867.51,466,10424,26,21
1126,c15,35,1,0,0,695.34,0,7741.51,1843.21,439,10046,28,16
1127,c15,35,2,0,0,867.76,0,7993.03,1976.15,496,10345,28,22
1128,c15,35,3,0,0,877.8,0,7930.78,1916.11,466,10483,28,18
1129,c15,36,1,0,0,821.06,0,7210.25,1733.15,408,9992,26,17
1130,c15,36,2,0,0,758.64,0,7392.87,1625.23,390,9799,26,20
1131,c15,36,3,0,0,894.39,0,7406.15,1741.01,397,9775,21,16
1132,c15,37,1,0,0,722.84,0,6573.56,1565.91,347,8778,29,17
1133,c15,37,2,0,0,799.23,0,7424.41,1827.49,387,9879,24,19
1134,c15,37,3,0,0,781.77,0,7074.11,1803.19,409,9797,28,16
1135,c15,38,1,0,0,729.39,0,7486.67,1768.17,370,10145,30,19
1136,c15,38,2,0,0,772.61,0,7181.2,1757.45,377,9854,30,21
1137,c15,38,3,0,0,814.51,0,7635.26,1733.86,383,9973,32,17
1138,c15,39,1,0,0,820.18,0,7113.13,1693.84,428,10481,34,20
1139,c15,39,2,0,0,726.34,0,7101.51,1673.83,395,10460,33,21
1140,c15,39,3,0,0,743.8,0,7155.46,1691.69,383,10380,27,21
1141,c15,40,1,0,0,802.72,0,7633.6,1778.89,415,10807,31,21
1142,c15,40,2,0,0,679.19,0,7460.11,1716.71,387,10760,33,19
1143,c15,40,3,0,0,709.75,0,7591.26,1791.75,417,10828,33,28
1144,c15,41,1,0,0,836.33,0,7894.25,1826.06,422,10170,28,18
1145,c15,41,2,0,0,861.21,0,8309.3,1911.11,449,10549,28,21
1146,c15,41,3,0,0,807.53,0,8218.82,1945.41,423,10360,31,18
1147,c15,42,1,0,0,639.04,0,7011.85,1746.73,387,10522,25,18
1148,c15,42,2,0,0,737.69,0,7872.67,1908.25,366,10512,26,15
1149,c15,42,3,0,0,816.26,0,7706.65,1985.44,353,10560,26,17
1150,c15,43,1,0,0,846.37,0,8398.12,2172.69,373,10130,22,19
1151,c15,43,2,0,0,822.37,0,8213.84,2174.12,406,9988,28,19
1152,c15,43,3,0,0,768.68,0,8136.64,2131.24,391,9960,25,19
1153,c15,44,1,0,0,488.44,0,8439.63,2462.86,367,10793,26,19
1154,c15,44,2,0,0,669.15,0,8861.32,2590.07,401,11040,30,21
1155,c15,44,3,0,0,757.33,0,8413.89,2460,342,10397,26,21
1156,c21,1,1,0,0,685.74,0,8066.08,1970.43,456,9776,22,22
1157,c21,1,2,0,0,762.57,213,8388.16,2074.77,427,9636,24,19
1158,c21,1,3,0,0,677.45,0,7949.87,1883.23,450,9617,21,25
1159,c21,1,1,0,0,709.75,0,7320.65,2060.48,287,8200,25,17
1160,c21,1,2,0,0,721.97,0,7480.86,2056.91,299,8267,20,18
1161,c21,1,3,0,0,785.7,0,7448.49,2079.06,292,8317,20,16
1162,c21,2,1,0,0,783.08,277,8410.57,2131.24,472,10000,26,23
1163,c21,2,2,0,0,734.63,0,8454.57,2085.49,480,10032,22,23
1164,c21,2,3,0,0,598.88,0,7665.14,1939.7,425,9519,24,26
1165,c21,2,1,0,0,676.58,0,6874.89,1663.82,233,7887,23,14
1166,c21,2,2,0,0,690.54,0,6853.31,1720.28,246,7914,20,14
1167,c21,2,3,0,0,660.42,0,6904.77,1648.81,243,7924,25,18
1168,c21,3,1,0,0,743.8,250,8564.14,2212,460,9756,27,22
1169,c21,3,2,0,0,780.9,0,8726.01,2342.79,434,9825,24,25
1170,c21,3,3,0,0,688.36,244,8951.8,2357.8,492,10231,23,23
1171,c21,3,1,0,0,733.32,277,6743.73,1740.29,252,7723,26,11
1172,c21,3,2,0,0,603.68,0,6797.69,1742.44,250,7698,23,15
1173,c21,3,3,0,0,586.66,0,6760.33,1704.56,259,7707,23,12
1174,c21,4,1,0,0,687.92,0,8219.65,2187.7,507,9720,24,25
1175,c21,4,2,0,0,866.45,232,8595.69,2146.24,476,9858,27,23
1176,c21,4,3,0,0,854.67,302,8333.37,2198.42,429,9674,25,22
1177,c21,5,1,0,0,714.55,0,7663.48,2004.02,387,8941,23,20
1178,c21,5,2,0,0,784.39,246,8105.1,2160.54,405,9199,27,20
1179,c21,5,3,0,0,803.16,0,8032.05,2236.3,376,9362,22,22
1180,c21,5,1,0,0,772.61,0,6666.53,1715.99,269,8194,25,14
1181,c21,5,2,0,0,692.73,177,6696.42,1762.45,276,8171,22,14
1182,c21,5,3,0,0,705.82,0,6708.87,1732.43,289,8271,20,14
1183,c21,6,1,0,0,849.43,0,7861.05,1803.19,327,8914,27,22
1184,c21,6,2,0,0,730.26,0,6759.5,1510.88,311,7674,26,19
1185,c21,6,3,0,0,626.81,0,7895.08,1797.47,356,8920,22,20
1186,c21,6,1,0,0,653.88,0,7665.14,1879.66,319,8209,28,16
1187,c21,6,2,0,0,735.07,0,7664.31,1878.23,308,8300,28,18
1188,c21,6,3,0,0,604.55,0,7593.75,1861.79,300,8178,24,16
1189,c21,7,1,0,0,837.21,0,7865.2,1903.96,316,9275,25,22
1190,c21,7,2,0,0,621.58,0,7315.67,1735.29,297,8522,23,21
1191,c21,7,3,0,0,675.27,0,7432.72,1786.04,333,8670,25,21
1192,c21,8,1,0,0,764.31,0,7425.24,1786.75,300,8961,22,21
1193,c21,8,2,0,0,713.68,0,7561.38,1835.35,293,9126,23,18
1194,c21,8,3,0,0,823.24,207,7613.68,1846.07,319,8870,24,20
1195,c21,8,1,0,0,760.82,171,7955.68,2077.63,324,8048,22,14
1196,c21,8,2,0,0,736.81,0,7963.98,2030.46,366,7963,25,15
1197,c21,8,3,0,0,812.76,172,7986.39,2024.03,318,8020,23,17
1198,c21,9,1,0,0,632.49,0,7417.77,1830.35,289,9038,24,20
1199,c21,9,2,0,0,545.19,176,7130.56,1645.24,322,8909,24,19
1200,c21,9,3,0,0,628.12,0,7138.86,1674.54,299,8949,30,22
1201,c21,10,1,0,0,735.5,0,7553.91,1729.57,332,9149,24,21
1202,c21,10,2,0,0,706.69,0,7248.43,1738.15,329,9083,26,22
1203,c21,10,3,0,0,708.44,0,7465.09,1786.75,321,9134,24,23
1204,c21,10,1,0,0,705.38,272,7518.22,1789.61,339,8253,24,19
1205,c21,10,2,0,0,681.38,229,7547.27,1807.48,333,8378,27,16
1206,c21,10,3,0,0,616.34,0,7433.55,1806.05,309,8322,28,14
1207,c21,11,1,0,0,596.7,0,6409.2,1485.86,340,7551,26,21
1208,c21,11,2,0,0,791.37,0,7934.93,1898.24,392,8951,22,25
1209,c21,11,3,0,0,902.68,334,8733.48,2133.38,400,9504,24,22
1210,c21,11,1,0,0,656.06,353,7176.21,1938.98,301,8417,24,16
1211,c21,11,2,0,0,590.58,472,7133.88,1965.43,311,8387,25,18
1212,c21,11,3,0,0,650.39,439,7254.24,1924.69,289,8325,27,14
1213,c21,12,1,0,0,764.75,0,7875.16,2082.64,371,9028,27,25
1214,c21,12,2,0,0,833.72,0,7888.44,2053.33,357,8768,25,26
1215,c21,12,3,0,0,831.53,0,7958.17,2134.09,360,8945,28,23
1216,c21,12,1,0,0,567.89,542,6760.33,1968.28,300,8662,26,15
1217,c21,12,2,0,0,588.4,443,6781.92,1981.15,267,8654,23,18
1218,c21,12,3,0,0,684.87,462,6760.33,2002.59,286,8607,24,15
1219,c21,13,1,0,0,875.18,237,8066.91,1963.28,324,8795,25,21
1220,c21,13,2,0,0,836.77,0,7561.38,1757.45,306,8469,24,17
1221,c21,13,3,0,0,839.83,262,8198.9,1886.81,349,8874,24,22
1222,c21,13,1,0,0,701.46,476,7340.57,2074.77,266,7882,23,13
1223,c21,13,2,0,0,629.87,428,7185.35,2009.74,323,7872,21,15
1224,c21,13,3,0,0,668.28,442,7242.62,2019.03,295,7806,21,13
1225,c21,14,1,0,0,808.4,0,7994.69,2043.33,305,8747,23,22
1226,c21,14,2,0,0,894.39,236,8253.68,2054.76,342,8821,22,21
1227,c21,14,3,0,0,898.32,202,8224.63,2086.92,296,9113,22,21
1228,c21,15,1,0,0,862.52,205,8606.48,2130.52,312,8595,24,20
1229,c21,15,2,0,0,921.02,215,8643,2081.21,288,8807,26,20
1230,c21,15,3,0,0,846.81,0,8328.39,2037.61,295,8515,22,21
1231,c21,16,1,0,0,831.97,279,7852.75,1973.29,272,8305,21,18
1232,c21,16,2,0,0,801.85,194,8105.65,2031.18,293.33,8241,25.67,18
1233,c21,16,3,0,0,772.17,0,7744.83,1933.26,274,8476,28,20
1234,c21,17,1,0,0,756.45,0,7636.09,1897.53,308,8432,28,18
1235,c21,17,2,0,0,805.34,0,8044.5,2007.59,292,8527,27,19
1236,c21,17,3,0,0,783.08,0,7952.36,1933.98,275,8317,23,18
1237,c21,18,1,0,0,825.42,208,8192.26,2011.88,273,8645,22,18
1238,c21,18,2,0,0,855.1,0,8029.56,2118.37,280,8234,24,19
1239,c21,18,3,0,0,826.29,209,8338.35,2081.21,298,8822,23,22
1240,c21,19,1,0,0,830.22,261,8406.42,2032.61,328,8746,25,20
1241,c21,19,2,0,0,811.45,278,8508.53,1988.3,319,8682,22,17
1242,c21,19,3,0,0,816.26,0,8815.66,2084.78,315,8618,23,22
1243,c21,20,1,0,0,778.28,0,8584.06,2248.45,349,9059,20,17
1244,c21,20,2,0,0,839.39,173,8570.78,2262.74,382,9105,23,19
1245,c21,20,3,0,0,811.45,313,8267.8,2194.84,351,8826,23,21
1246,c21,21,1,0,0,865.58,216,9105.37,2365.66,418,9664,20,21
1247,c21,21,1,0,0,525.98,0,7200.29,1658.82,234,7797,20,15
1248,c21,21,2,0,0,842.45,0,8415.55,2045.47,418,8840,23,24
1249,c21,21,2,0,0,619.39,0,7245.11,1740.29,229,7888,21,13
1250,c21,21,3,0,0,682.69,0,7216.89,1721,244,7827,25,16
1251,c21,21,3,0,0,766.49,181,8816.49,2275.37,401.67,9220.67,25,22
1252,c21,22,1,0,0,804.47,0,8773.6,2384.48,423.67,9946,22.67,19.67
1253,c21,22,2,0,0,708,0,8358.28,2296.33,439,9482,25,22
1254,c21,22,3,0,0,834.15,0,8520.98,2313.48,435,9814,22,21
1255,c21,23,1,0,0,759.51,0,8656.28,2094.79,402,9377,26,25
1256,c21,23,2,0,0,824.99,194,9024.85,2117.66,434,9555,19,19
1257,c21,23,3,0,0,842.88,0,8020.43,1876.09,400,9088,25,22
1258,c21,23,1,0,0,617.65,0,6766.98,1891.1,243,7737,22,16
1259,c21,23,2,0,0,679.19,0,6703.89,1944.7,252,7748,24,15
1260,c21,23,3,0,0,633.36,0,6742.07,1936.84,239,7720,27,16
1261,c21,24,1,0,0,925.38,176,8201.39,1913.25,380,9592,27,23
1262,c21,24,2,0,0,952.88,0,8201.39,1815.34,402,9495,25,24
1263,c21,24,3,0,0,905.74,0,8020.43,1815.34,412,9381,23,20
1264,c21,24,1,0,0,545.63,0,7194.48,1922.54,275,7712,26,15
1265,c21,24,2,0,0,600.62,0,7340.57,1872.51,294,7681,24,19
1266,c21,24,3,0,0,673.08,0,7323.14,1857.51,278,7650,23,18
1267,c21,25,1,0,0,796.18,0,8043.67,1902.53,386,9017,27,21
1268,c21,25,2,0,0,752.09,0,8456.23,2004.02,407,9237,24,18
1269,c21,25,3,0,0,804.03,0,8248.7,2019.03,405,9039,24,20
1270,c21,25,1,0,0,629.87,215,6097.08,1628.09,233,10075,29,21
1271,c21,25,2,0,0,534.71,183,6067.2,1644.52,234,10110,30,22
1272,c21,25,3,0,0,649.08,182,6067.2,1700.99,237,10206,28,21
1273,c21,26,1,0,0,741.18,0,8046.16,2010.45,388,9347,25,16
1274,c21,26,2,0,0,766.49,0,8469.51,2023.32,365,8911,24,21
1275,c21,26,3,0,0,790.5,0,8237.08,1900.39,377,8960,23,23
1276,c21,26,1,0,0,766.06,0,7238.47,1786.04,233,7518,23,28
1277,c21,26,2,0,0,688.8,0,7095.69,1817.48,220,7441,23,29
1278,c21,26,3,0,0,642.53,0,7109.81,1824.63,208,7412,18,28
1279,c21,27,1,0,0,666.54,0,8196.41,2174.12,402,9048,21,19
1280,c21,27,2,0,0,945.46,0,8170.67,2094.79,398,8953,24,21
1281,c21,27,3,0,0,759.95,190,8760.88,2295.62,400,9365,29,20
1282,c21,28,1,0,0,903.99,269,8495.24,2118.37,374,8851,21,19
1283,c21,28,2,0,0,961.17,286,8688.66,2158.39,363,9070,24,18
1284,c21,28,3,0,0,905.3,247,8042.84,2006.88,361,8606,24,16
1285,c21,28,1,0,0,719.35,333,6698.91,2138.38,239,7387,20,15
1286,c21,28,2,0,0,588.84,241,6823.42,2191.98,240,7306,21,12
1287,c21,28,3,0,0,673.08,364,6708.87,2116.23,226,7330,22,16
1288,c21,29,1,0,0,896.13,289,8449.59,2312.05,288,8408,22,16
1289,c21,29,2,0,0,938.91,189,7900.06,2223.43,329,8129,25,16
1290,c21,29,3,0,0,841.57,252,8215.5,2318.49,313,8826,23,16
1291,c21,30,1,0,0,745.54,0,8130.83,2045.47,260,8118,17,15
1292,c21,30,2,0,0,758.64,0,7610.36,1987.58,266,7829,20,18
1293,c21,30,3,0,0,754.71,0,7894.25,2039.75,278,7765,26,18
1294,c21,31,1,0,0,566.58,0,7929.95,2021.89,271,8518,23,16
1295,c21,31,2,0,0,757.76,0,8740.12,2204.85,327,8725,23,16
1296,c21,31,3,0,0,601.06,0,7978.09,2046.9,290,8259,24,17
1297,c21,32,1,0,0,637.29,0,8340.84,2026.89,250,8141,26,17
1298,c21,32,2,0,0,741.61,188,8596.52,2105.51,270,8279,21,17
1299,c21,32,3,0,0,724.92,211,8670.6,2151.96,294,8390.5,23,18
1300,c21,32,1,0,0,670.46,240,7174.55,1747.44,334,8420,23,17
1301,c21,32,2,0,0,711.93,204,7060.83,1758.88,312,8422,22,17
1302,c21,32,3,0,0,706.69,0,7260.05,1841.07,298,8534,23,19
1303,c21,33,1,0,0,701.89,0,8175.65,2006.16,296,8334,27,17
1304,c21,33,2,0,0,682.69,177,7757.28,1828.2,281,8188,23,16
1305,c21,33,3,0,0,807.53,217,8662.09,2091.21,289,8366,21,17
1306,c21,34,1,0,0,705.82,0,7805.43,1766.02,280,7787,25,17
1307,c21,34,1,0,0,680.79,0,7896.46,1908.25,262.33,7891.33,22,14.33
1308,c21,34,2,0,0,657.37,187,8237.08,1999.73,278,8171,23,16
1309,c21,34,3,0,0,627.69,0,7932.44,1908.96,260,7922,24,14
1310,c21,34,2,0,0,714.11,0,8131.66,1908.96,350,7913,27,19
1311,c21,34,3,0,0,644.71,0,8136.64,1916.11,316,7883,23,17
1312,c21,35,1,0,0,769.55,0,8487.77,1943.27,272,8316,21,17
1313,c21,35,2,0,0,580.55,206,8057.78,1850.36,247,7832,25,20
1314,c21,35,3,0,0,715.86,208,7862.71,1879.66,273,8138,26,21
1315,c21,36,1,0,0,654.75,459,8428.01,2076.92,360,8883,25,18
1316,c21,36,2,0,0,721.53,497,8119.21,2103.36,337,8409,24,20
1317,c21,36,3,0,0,675.7,446,8021.26,2001.87,352,8405,21,18
1318,c21,37,1,0,0,690.11,186,8481.96,2019.03,298,8239,22,18
1319,c21,37,2,0,0,720.23,240,8438.8,2060.48,283,8483,22,15
1320,c21,37,3,0,0,711.06,0,8758.39,2106.94,274,8666,23,17
1321,c21,37,1,0,0,518.13,0,6527.08,1505.87,286,9875,27,19
1322,c21,37,2,0,0,581.85,0,6573.56,1525.17,293,9895,28,16
1323,c21,37,3,0,0,529.47,0,6644.12,1542.32,312,9924,26,19
1324,c21,38,1,0,0,796.18,193,9514.61,2342.07,354,9953,22,18
1325,c21,38,2,0,0,791.37,230,8059.44,1908.25,260,8336,23,18
1326,c21,38,3,0,0,782.21,0,8159.05,1961.85,296,8736,28,14
1327,c21,39,1,0,0,727.06,209,8558.05,2110.75,275.67,8736.67,21.67,17.33
1328,c21,39,2,0,0,715.42,220,8188.94,2031.89,247,8135,23,13
1329,c21,39,3,0,0,721.1,304,8912.78,2199.85,290,9054,24,16
1330,c21,40,1,0,0,647.77,0,7974.77,1948.99,268,8098,23,27
1331,c21,40,2,0,0,648.2,0,7612.02,1803.19,305,8138,27,17
1332,c21,40,3,0,0,681.38,0,8037.86,1982.58,254,8243,23,14
1333,c21,40,1,0,0,769.99,231,8647.98,2226.29,295,7769,22,15
1334,c21,40,2,0,0,758.64,0,8675.38,2219.14,268,7830,23,16
1335,c21,40,3,0,0,811.02,193,8660.43,2232.01,288,7732,22,17
1336,c21,41,1,0,0,611.54,169,8022.92,1951.85,301,8345,20,17
1337,c21,41,2,0,0,612.85,0,7407.81,1741.72,231,7586,28,18
1338,c21,41,3,0,0,646.46,0,7794.64,1891.81,296,8189,23,17
1339,c21,41,1,0,0,665.66,0,8229.61,1956.13,299,8052,24,13
1340,c21,41,2,0,0,729.39,165,8214.67,1981.15,247,8007,24,17
1341,c21,41,3,0,0,663.48,0,8213.01,1957.56,263,8029,26,14
1342,c21,42,1,0,0,746.85,0,7777.21,1795.33,249,8097,23,17
1343,c21,42,2,0,0,616.34,0,7646.88,1800.33,215,7910,22,16
1344,c21,42,3,0,0,769.11,185,7788,1846.07,275,7978,26,14
1345,c21,42,1,0,0,753.84,188,8648.81,2094.79,332,8030,20,17
1346,c21,42,2,0,0,684.87,269,8733.48,1994.01,344,7927,24,15
1347,c21,42,3,0,0,703.64,339,8645.49,2032.61,306,8080,23,20
1348,c21,43,1,0,0,808.4,0,8435.48,1947.56,264,8549,25,17
1349,c21,43,2,0,0,684.43,0,7661.82,1824.63,247,7780,22,14
1350,c21,43,3,0,0,723.72,0,8207.2,1991.87,264,8366,22,12
1351,c21,43,1,0,0,689.23,0,6709.7,1560.19,297,9301,26,17
1352,c21,43,2,0,0,610.23,0,6668.19,1574.48,300,9277,24,15
1353,c21,43,3,0,0,754.71,0,6582.69,1481.57,305,9529,20,15
1354,c21,44,1,0,0,818.87,0,8955.12,2264.17,335,8535,22,19
1355,c21,44,2,0,0,785.26,205,8540.9,2139.1,319,8058,22,17
1356,c21,44,3,0,0,690.98,0,8091.81,1979,310,8135,22,17
1357,c21,45,1,0,0,614.16,0,8061.1,2014.02,343,8636,23,20
1358,c21,45,2,0,0,704.07,0,8525.96,2169.83,375,9308,25,19
1359,c21,45,3,0,0,637.29,0,7934.1,1940.41,328,8956,24,17
1360,c21,46,1,0,0,739.43,0,8281.91,1898.24,372,8961,24,21
1361,c21,46,2,0,0,739.43,235,8802.38,2072.63,360,9342,23,19
1362,c21,46,3,0,0,576.18,0,8374.88,1994.01,326,8909,29,19
1363,c21,47,1,0,0,656.93,0,8229.61,1946.13,355,9503,25,20
1364,c21,47,2,0,0,736.38,207,8082.68,1948.27,376,9051,24,20
1365,c21,47,3,0,0,719.35,0,8227.95,1971.14,394,9079,21,19
1366,c21,48,1,0,0,675.27,240,8379.86,1914.68,407,8798,23,19
1367,c21,48,2,0,0,817.56,257,8616.44,1994.73,431,9136,25,19
1368,c21,48,3,0,0,694.91,229,8574.1,2065.48,391,9373,21,18
1369,c28,1,1,0,0,534.28,0,7147.16,1981.15,280,7469,22,15
1370,c28,1,2,0,0,579.24,0,6911.41,1899.67,266,7381,23,15
1371,c28,1,3,0,0,700.15,0,7353.86,1978.29,286,7529,20,13
1372,c28,1,1,0,0,715.86,365,8390.65,1966.14,471,10057,23,20
1373,c28,1,2,0,0,694.47,0,8476.15,1906.1,434,10025,22,25
1374,c28,1,3,0,0,754.71,365,8302.66,1913.25,439,9958,23,22
1375,c28,2,1,0,0,500.67,0,6367.7,1557.33,269,7723,21,16
1376,c28,2,2,0,0,560.9,0,6609.26,1571.63,272,7590,20,15
1377,c28,2,3,0,0,692.29,0,6704.72,1599.5,270,7941,26,14
1378,c28,2,1,0,0,712.8,279,8196.41,2031.89,461,10302,23,22
1379,c28,2,2,0,0,641.66,253,8193.92,1986.87,443,10361,23,25
1380,c28,2,3,0,0,578.36,0,8266.97,1995.44,457,10281,26,22
1381,c28,3,1,0,0,523.36,0,6436.6,1523.74,241,7266,20,14
1382,c28,3,2,0,0,556.97,0,6550.32,1608.79,244,7260,25,17
1383,c28,3,3,0,0,653,0,6889.83,1708.13,267,7698,28,15
1384,c28,3,1,0,0,659.12,235,8886.22,2284.18,477,10542,23,21
1385,c28,3,2,0,0,655.19,223,8866.3,2284.18,493,10585,20,25
1386,c28,3,3,0,0,735.94,276,8924.41,2319.92,447,10593,25,24
1387,c28,4,1,0,0,572.25,0,6209.15,1605.93,262,8029,24,14
1388,c28,4,2,0,0,651.26,0,6294.65,1588.78,266,8255,26,15
1389,c28,4,3,0,0,558.72,0,6590.16,1668.82,237,8086,25,15
1390,c28,4,1,0,0,580.11,197,8601.5,2227.01,460,10109,24,19
1391,c28,4,2,0,0,738.99,175,8627.23,2208.42,454,9960,23,19
1392,c28,4,3,0,0,605.43,188,8675.38,2182.69,461,10083,22,21
1393,c28,5,1,0,0,734.19,0,6205,1609.5,295,7946,25,16
1394,c28,5,2,0,0,716.73,0,6380.98,1644.52,285,8104,26,15
1395,c28,5,3,0,0,701.89,0,7091.54,1675.97,292,7786,25,15
1396,c28,5,1,0,0,680.5,0,8184.79,2193.41,381,9677,23,20
1397,c28,5,2,0,0,660.86,180,8078.53,2166.97,378,9744,24,21
1398,c28,5,3,0,0,807.09,229,8115.89,2169.11,360,9690,21,21
1399,c28,6,1,0,0,629.87,0,6996.08,1697.41,290,7929,20,13
1400,c28,6,2,0,0,553.48,0,6887.34,1701.7,298,7843,23,17
1401,c28,6,3,0,0,624.63,0,6937.15,1609.5,270,7781,19,15
1402,c28,6,1,0,0,714.11,0,7768.08,1728.86,361,9244,23,20
1403,c28,6,2,0,0,690.11,0,7721.59,1678.83,360,9290,24,19
1404,c28,6,3,0,0,626.38,0,7670.95,1743.87,374,9305,33,19
1405,c28,7,1,0,0,553.05,0,6731.28,1556.62,280,8105,23,16
1406,c28,7,2,0,0,700.15,0,6859.95,1611.65,286,8119,24,13
1407,c28,7,3,0,0,644.71,0,6840.02,1570.2,294,8101,26,17
1408,c28,7,1,0,0,708.88,0,7909.19,1861.08,343,9461,21,15
1409,c28,7,2,0,0,745.54,183,8015.45,1860.36,317,9478,23,20
1410,c28,7,3,0,0,700.15,0,8101.78,1881.09,330,9482,27,22
1411,c28,8,1,0,0,708.88,0,7237.64,1748.87,297,7746,27,17
1412,c28,8,2,0,0,693.6,0,7588.77,1843.93,326,7679,22,17
1413,c28,8,3,0,0,656.06,0,7599.57,1802.47,322,7540,24,16
1414,c28,8,1,0,0,645.15,0,7885.12,1861.08,321,9397,24,16
1415,c28,8,2,0,0,577.93,0,7868.52,1838.92,320,9354,20,17
1416,c28,8,3,0,0,632.49,0,7898.4,1816.77,325,9423,24,19
1417,c28,9,1,0,0,612.85,0,6625.03,1645.24,284,8563,28,15
1418,c28,9,2,0,0,694.91,183,6591.82,1674.54,309,8585,28,16
1419,c28,9,3,0,0,560.47,190,6580.2,1613.79,356,8608,27,15
1420,c28,9,1,0,0,533.84,0,6851.65,1511.59,286,8817,28,20
1421,c28,9,2,0,0,520.74,0,6903.11,1528.03,322,8776,21,20
1422,c28,9,3,0,0,584.91,0,6944.62,1537.32,296,8874,26,16
1423,c28,10,1,0,0,675.27,241,7014.35,1686.69,303,7718,25,17
1424,c28,10,2,0,0,656.5,214,6888.17,1650.24,306,7706,20,18
1425,c28,10,3,0,0,715.42,297,7325.63,1751.73,318,7964,25,20
