id,soil,sample,rep,B,Mg,P,S,K,Ca,Mn,Fe,Cu,Zn
535,c15,24,1,0.00,595.99,1969.14,0.00,570.51,811.31,395.00,7692.02,0.00,13.99
536,c15,24,2,0.00,681.44,1914.18,0.00,672.30,804.70,386.04,7543.35,0.00,13.57
537,c15,24,3,0.00,634.48,824.40,0.00,1027.87,835.74,361.94,7699.81,0.00,14.37
538,c15,25,1,0.00,589.79,936.86,0.00,494.04,792.19,355.85,6921.77,0.00,14.41
539,c15,25,2,0.00,588.64,1060.82,0.00,524.21,701.87,361.36,7006.09,0.00,14.27
540,c15,25,3,0.00,576.42,1136.52,0.00,526.04,672.24,365.23,7093.96,0.00,14.34
541,c15,26,1,0.00,731.20,1322.65,0.00,607.52,671.23,418.03,7394.59,0.00,16.67
542,c15,26,2,0.00,578.81,1324.26,0.00,593.93,659.96,401.01,7154.87,0.00,15.42
543,c15,26,3,0.00,881.01,1359.32,0.00,1148.62,745.99,411.46,7310.22,0.00,16.66
544,c15,27,1,0.00,585.85,1511.92,0.00,654.02,704.79,439.97,7811.09,0.00,16.50
545,c15,27,2,0.00,677.33,1514.64,0.00,617.34,635.32,443.67,7663.87,0.00,17.22
546,c15,27,3,0.00,615.82,1627.94,0.00,628.76,659.73,444.32,7724.78,0.00,16.46
547,c15,28,1,0.00,661.87,1591.30,0.00,618.97,617.24,427.97,6840.73,0.00,15.33
548,c15,28,2,0.00,580.34,1570.92,0.00,563.29,588.10,423.21,6645.44,0.00,15.16
549,c15,28,3,0.00,592.33,1608.65,0.00,594.74,627.88,419.18,6783.19,0.00,15.72
550,c15,29,1,0.00,568.38,1604.38,0.00,594.33,612.69,401.49,7032.90,0.00,15.24
551,c15,29,2,0.00,550.68,1688.65,0.00,645.57,629.93,407.58,7273.09,0.00,15.10
552,c15,29,3,0.00,705.57,1745.02,0.00,1257.01,676.96,412.96,7304.70,0.00,16.12
553,c15,31,1,0.00,686.82,1780.09,0.00,1152.42,696.06,451.75,9341.00,0.00,17.09
554,c15,31,2,0.00,687.94,1811.68,0.00,723.22,639.81,452.09,9130.20,0.00,17.00
555,c15,32,1,0.00,690.02,1806.80,0.00,617.11,650.28,457.95,7240.31,0.00,17.59
556,c15,32,2,0.00,718.24,1879.89,0.00,636.22,694.63,463.86,7372.00,0.00,18.32
557,c15,32,3,0.00,822.21,1895.08,0.00,667.24,668.90,468.17,7473.69,0.00,18.35
558,c15,33,1,0.00,855.00,1912.59,0.00,629.78,600.93,461.36,7705.04,0.00,17.97
559,c15,33,2,0.00,1074.11,1919.51,0.00,707.31,635.39,472.39,8001.99,0.00,19.86
560,c15,33,3,0.00,988.44,1934.22,0.00,670.24,627.91,463.33,8020.42,0.00,19.25
561,c15,34,1,0.00,240.07,694.03,0.00,304.83,570.31,370.95,5329.80,0.00,17.64
562,c15,34,2,0.00,459.76,797.77,0.00,335.01,573.76,381.17,5347.10,0.00,17.84
563,c15,34,3,0.00,426.85,759.30,0.00,332.03,570.96,370.52,5276.49,0.00,17.33
564,c15,35,1,0.00,396.89,767.29,0.00,346.54,599.68,353.47,5406.59,0.00,16.81
565,c15,35,2,0.00,380.58,795.25,0.00,419.30,621.36,361.31,5553.94,0.00,17.13
566,c15,35,3,0.00,401.14,16.40,0.00,400.04,640.98,379.63,5779.02,0.00,18.52
567,c15,36,1,0.00,215.90,5.84,0.00,317.06,557.76,321.74,5273.04,0.00,16.89
568,c15,36,2,0.00,356.26,26.73,0.00,460.53,597.15,347.67,5701.92,0.00,17.56
569,c15,36,3,0.00,408.25,73.16,0.00,389.31,585.90,356.31,5786.14,0.00,17.65
570,c15,37,1,0.00,447.52,23.45,0.00,371.44,646.71,343.70,5889.67,0.00,17.48
571,c15,37,2,0.00,437.29,51.95,0.00,378.37,648.70,345.16,5882.34,0.00,17.43
572,c15,37,3,0.00,0.00,0.00,0.00,0.00,681.95,329.50,5990.21,0.00,18.94
573,c15,38,1,0.00,433.81,157.02,0.00,441.02,644.96,355.61,6047.25,0.00,17.68
574,c15,38,2,0.00,119.23,47.42,0.00,275.59,584.31,329.05,5606.65,0.00,16.83
575,c15,38,3,0.00,324.77,106.60,0.00,396.62,654.29,360.97,6123.23,0.00,17.89
576,c15,39,1,0.00,370.89,144.61,0.00,484.19,637.25,369.62,6340.49,0.00,18.30
577,c15,40,1,0.00,481.64,16.91,0.00,568.20,758.28,389.72,6767.96,0.00,21.35
578,c15,40,2,0.00,0.00,0.00,0.00,298.03,781.39,391.89,7049.61,0.00,22.60
579,c15,41,1,0.00,533.05,109.95,0.00,548.94,718.84,402.74,6304.51,0.00,21.30
580,c15,41,2,0.00,455.47,65.98,0.00,506.22,704.32,396.53,6206.70,0.00,20.97
581,c15,41,3,0.00,613.85,161.44,0.00,579.12,729.55,385.25,6235.11,0.00,20.74
582,c15,42,1,0.00,364.00,0.00,0.00,400.42,770.51,336.10,6390.23,0.00,18.67
583,c15,42,2,0.00,625.67,59.40,0.00,433.52,753.90,322.72,6078.82,0.00,18.38
584,c15,42,3,0.00,556.11,33.68,0.00,429.23,767.57,332.27,6281.09,0.00,18.91
585,c15,43,1,0.00,496.51,0.00,0.00,674.36,880.16,335.16,6191.71,0.00,19.70
586,c15,43,2,0.00,562.12,13.10,0.00,433.18,798.23,318.52,5782.49,0.00,18.53
587,c15,43,3,0.00,379.02,0.00,0.00,386.26,834.14,326.29,6064.94,0.00,19.61
588,c15,44,1,0.00,726.50,0.00,0.00,495.05,994.05,307.09,6262.24,0.00,18.77
589,c15,44,2,0.00,529.10,0.00,0.00,438.60,984.20,305.74,6216.59,0.00,18.74
590,c15,44,3,0.00,643.49,0.00,0.00,450.36,981.69,296.74,6017.78,0.00,18.53
591,c21,1,1,0.00,552.89,331.16,0.00,507.77,707.99,278.30,4884.08,0.00,14.85
592,c21,1,2,0.00,635.50,359.55,0.00,545.45,715.45,278.70,4875.53,0.00,14.38
593,c21,1,3,0.00,524.53,431.43,0.00,533.48,747.99,283.08,4918.22,0.00,14.88
594,c21,2,1,0.00,348.38,426.06,0.00,596.26,637.31,250.80,5140.73,0.00,13.59
595,c21,2,2,0.00,381.52,405.95,0.00,621.12,623.73,251.93,5128.91,0.00,13.22
596,c21,2,3,0.00,307.75,466.17,0.00,600.08,644.11,263.77,5332.45,0.00,13.63
597,c21,3,1,0.00,379.51,407.50,0.00,587.36,634.94,239.41,5057.56,0.00,12.12
598,c21,3,2,0.00,452.93,408.78,0.00,557.82,628.17,238.32,4945.40,0.00,12.03
599,c21,3,3,0.00,0.00,0.00,0.00,0.00,138.89,49.94,1123.74,0.00,0.00
600,c21,4,1,0.00,564.53,478.83,0.00,571.69,632.24,246.91,5541.06,0.00,12.24
601,c21,4,2,0.00,588.33,531.59,0.00,567.83,627.65,252.38,5620.18,0.00,12.26
602,c21,4,3,0.00,453.62,516.00,0.00,544.64,632.90,244.48,5503.68,0.00,11.67
603,c21,5,1,0.00,453.70,902.35,0.00,715.91,925.75,398.53,7779.78,0.00,18.39
604,c21,5,2,0.00,0.00,0.00,0.00,0.00,150.59,61.03,1272.16,0.00,0.00
605,c21,5,3,0.00,312.87,644.27,0.00,450.52,662.10,288.77,5602.88,0.00,13.06
606,c21,6,1,0.00,319.90,434.37,0.00,471.29,649.12,300.16,5482.06,0.00,13.51
607,c21,6,2,0.00,572.80,486.64,0.00,689.23,667.06,305.82,5388.74,0.00,14.43
608,c21,6,3,0.00,250.15,351.75,0.00,442.62,629.18,286.13,5145.37,0.00,12.76
609,c21,7,1,0.00,295.89,270.65,0.00,507.93,628.18,284.09,5488.73,0.00,13.76
610,c21,7,2,0.00,405.51,300.46,0.00,548.16,613.53,290.43,5558.91,0.00,13.78
611,c21,7,3,0.00,293.91,295.48,0.00,859.35,666.65,291.67,5681.53,0.00,14.50
612,c21,8,1,0.00,367.51,529.52,0.00,378.76,658.24,312.43,5051.56,0.00,14.03
613,c21,8,2,0.00,360.05,629.39,0.00,391.83,679.40,327.40,5369.11,0.00,14.74
614,c21,8,3,0.00,305.28,487.93,0.00,414.00,645.58,303.70,4992.60,0.00,13.59
615,c21,9,1,0.00,333.14,699.92,0.00,523.02,795.76,323.39,6233.89,0.00,14.52
616,c21,9,2,0.00,517.42,350.16,0.00,558.77,801.51,346.19,6266.38,0.00,15.74
617,c21,9,3,0.00,593.98,437.24,0.00,692.73,806.62,346.81,6232.04,0.00,15.97
618,c21,10,1,0.00,354.74,284.52,0.00,498.19,711.60,323.41,5409.81,0.00,14.16
619,c21,10,2,0.00,504.48,318.82,0.00,533.65,690.89,320.62,5316.20,0.00,14.69
620,c21,10,3,0.00,436.57,360.84,0.00,476.31,680.55,312.63,5201.60,0.00,14.36
621,c21,11,1,0.00,465.77,307.99,0.00,459.85,853.39,303.68,5499.62,0.00,14.45
622,c21,11,2,0.00,422.72,288.04,0.00,450.66,860.84,301.37,5546.09,0.00,14.35
623,c21,11,3,0.00,535.78,316.10,0.00,786.84,882.62,295.02,5539.68,0.00,14.68
624,c21,12,1,0.00,379.93,221.25,0.00,476.07,938.75,275.69,6048.35,0.00,14.82
625,c21,12,2,0.00,482.45,374.32,0.00,487.24,920.15,281.98,5983.17,0.00,15.21
626,c21,12,3,0.00,359.33,357.79,0.00,490.07,914.68,279.89,5940.71,0.00,14.65
627,c21,13,1,0.00,409.28,288.19,0.00,821.18,909.43,283.64,5307.55,0.00,15.14
628,c21,13,2,0.00,406.86,266.50,0.00,457.62,863.75,280.06,5216.98,0.00,14.67
629,c21,13,3,0.00,343.23,259.65,0.00,427.40,858.62,278.60,5183.63,0.00,14.81
630,c21,14,1,0.00,275.10,179.35,0.00,480.36,742.85,294.89,6564.73,0.00,13.81
631,c21,14,2,0.00,370.42,246.05,0.00,516.17,767.62,302.43,6832.35,0.00,14.69
632,c21,14,3,0.00,319.79,181.92,0.00,531.34,753.18,293.46,6706.11,0.00,14.07
633,c21,15,1,0.00,422.72,231.83,0.00,564.48,876.73,307.07,5986.71,0.00,18.92
634,c21,15,2,0.00,449.34,280.19,0.00,610.34,902.86,317.36,6208.99,0.00,19.35
635,c21,15,3,0.00,825.85,850.57,196.83,984.04,937.63,299.80,6239.42,0.00,19.50
636,c21,16,1,0.00,881.08,777.39,32.50,936.41,750.34,288.10,5969.22,0.00,14.79
637,c21,17,1,0.00,819.73,841.39,158.87,905.74,1111.20,288.82,6111.34,0.00,13.90
638,c21,17,2,0.00,800.50,887.63,161.44,652.57,1082.53,290.80,6153.36,0.00,14.03
639,c21,17,3,0.00,814.99,812.64,173.82,644.50,1063.05,298.80,6126.03,0.00,14.71
640,c21,18,1,0.00,977.59,870.90,24.38,660.00,800.80,284.65,5972.84,0.00,13.50
641,c21,18,2,0.00,967.15,797.89,32.45,654.42,787.63,282.08,5856.12,0.00,13.92
642,c21,18,3,0.00,980.47,810.72,38.60,659.34,788.91,290.24,5953.95,0.00,14.61
643,c21,19,1,0.00,886.31,925.30,28.77,762.21,764.49,310.01,8600.79,0.00,15.16
644,c21,19,2,0.00,800.53,841.65,19.68,673.18,704.08,281.58,7852.81,0.00,13.54
645,c21,19,3,0.00,819.53,795.27,30.16,694.51,702.20,286.39,7942.06,0.00,14.30
646,c21,20,1,0.00,830.34,822.50,14.17,645.69,641.57,261.43,5739.77,0.00,12.18
647,c21,20,2,0.00,819.99,841.99,14.49,645.97,646.18,263.95,5772.63,0.00,12.37
648,c21,20,3,0.00,817.46,801.44,18.61,655.05,632.74,258.65,5672.42,0.00,12.53
649,c21,21,1,0.00,365.18,12.85,0.00,570.00,691.29,247.52,5551.35,0.00,13.93
650,c21,21,2,0.00,386.62,26.48,0.00,503.40,672.84,245.71,5510.75,0.00,13.67
651,c21,21,3,0.00,385.76,24.37,0.00,543.38,682.24,240.67,5365.30,0.00,13.75
652,c21,22,1,0.00,626.84,59.21,0.00,721.91,833.12,279.81,8789.30,0.00,16.21
653,c21,22,2,0.00,520.10,20.99,0.00,657.74,808.61,271.03,8550.10,0.00,15.66
654,c21,22,3,0.00,491.77,0.00,0.00,650.39,789.51,259.34,8237.36,0.00,14.96
655,c21,23,1,0.00,555.39,0.00,0.00,448.35,823.44,253.87,5486.02,0.00,15.13
656,c21,23,2,0.00,652.31,56.96,0.00,414.53,802.42,258.07,5446.51,0.00,15.65
657,c21,23,3,0.00,605.39,46.65,0.00,401.64,789.05,256.64,5431.21,0.00,14.98
658,c21,24,1,0.00,435.67,0.00,0.00,1241.61,777.82,276.18,5143.10,0.00,15.94
659,c21,24,2,0.00,532.84,30.18,0.00,472.84,742.30,280.14,5192.45,0.00,15.60
660,c21,24,3,0.00,791.33,204.40,0.00,585.68,807.87,305.99,5658.92,0.00,18.38
661,c21,25,1,0.00,0.00,0.00,0.00,640.87,805.62,265.05,7694.24,0.00,20.63
662,c21,25,2,0.00,121.83,0.00,0.00,624.24,776.58,264.83,7488.83,0.00,21.08
663,c21,25,3,0.00,0.00,0.00,0.00,582.48,771.00,263.15,7477.72,0.00,20.64
664,c21,26,1,0.00,0.00,0.00,0.00,460.79,702.04,228.83,5153.85,0.00,27.89
665,c21,26,2,0.00,0.00,0.00,0.00,470.91,702.32,228.15,5198.72,0.00,27.68
666,c21,26,3,0.00,0.00,0.00,0.00,434.11,681.54,224.52,5036.73,0.00,27.28
667,c21,27,1,0.00,0.00,0.00,0.00,440.69,880.18,232.17,5894.79,0.00,16.11
668,c21,27,2,0.00,0.00,0.00,0.00,415.60,871.70,231.82,5852.47,0.00,16.50
669,c21,27,3,0.00,0.00,0.00,0.00,387.29,849.98,230.79,5855.20,0.00,15.58
670,c21,28,1,0.00,175.92,0.00,0.00,275.01,878.83,230.79,5023.22,0.00,13.94
671,c21,28,2,0.00,61.56,0.00,0.00,237.68,879.62,228.55,5072.93,0.00,13.30
672,c21,28,3,0.00,48.34,0.00,0.00,222.76,896.63,231.37,5088.63,0.00,13.51
673,c21,29,1,0.00,0.00,0.00,0.00,291.40,851.71,289.43,6233.36,0.00,15.57
674,c21,29,2,0.00,0.00,0.00,0.00,374.12,815.92,278.78,6029.25,0.00,15.00
675,c21,29,3,0.00,0.00,0.00,0.00,537.66,819.26,280.09,6070.05,0.00,14.88
676,c21,30,1,0.00,0.00,0.00,0.00,303.22,611.91,284.85,5167.26,0.00,15.10
677,c21,30,2,0.00,0.00,0.00,0.00,311.41,605.82,281.55,5073.64,0.00,15.97
678,c21,30,3,0.00,0.00,0.00,0.00,316.35,621.77,290.11,5197.06,0.00,14.95
679,c21,31,1,0.00,0.00,0.00,0.00,376.48,681.23,324.54,6399.30,0.00,17.28
680,c21,31,2,0.00,0.00,0.00,0.00,529.93,737.27,322.70,6392.01,0.00,17.37
681,c21,31,3,0.00,66.05,65.61,0.00,450.62,686.34,327.12,6339.85,0.00,17.75
682,c21,32,1,0.00,0.00,0.00,0.00,409.60,701.38,322.39,6149.33,0.00,17.19
683,c21,32,2,0.00,0.00,0.00,0.00,395.16,698.40,322.39,6086.06,0.00,17.40
684,c21,32,3,0.00,0.00,0.00,0.00,459.66,727.42,328.51,6243.87,0.00,17.56
685,c21,33,1,0.00,47.35,0.00,0.00,465.08,655.39,330.28,6511.28,0.00,18.17
686,c21,33,2,0.00,0.00,0.00,0.00,439.11,640.65,332.29,6383.90,0.00,17.35
687,c21,33,3,0.00,0.00,0.00,0.00,434.33,651.37,331.76,6390.45,0.00,16.93
688,c21,34,1,0.00,0.00,0.00,0.00,418.43,603.01,308.48,5238.39,0.00,17.82
689,c21,34,2,0.00,0.00,0.00,0.00,412.55,634.47,319.34,5466.39,0.00,18.44
690,c21,34,3,0.00,0.00,0.00,0.00,460.12,632.56,311.70,5403.36,0.00,18.18
691,c21,35,1,0.00,0.00,0.00,0.00,423.93,677.37,317.32,6339.21,0.00,17.01
692,c21,35,2,0.00,0.00,0.00,0.00,436.16,677.76,310.14,6284.78,0.00,17.20
693,c21,35,3,0.00,0.00,0.00,0.00,530.82,653.61,309.41,6174.26,0.00,17.24
694,c21,36,1,0.00,0.00,0.00,0.00,375.53,649.83,291.89,6197.59,0.00,17.75
695,c21,36,2,0.00,0.00,0.00,0.00,571.47,710.02,297.39,6354.52,0.00,17.40
696,c21,36,3,0.00,0.00,0.00,0.00,368.81,649.67,290.14,6167.68,0.00,17.92
697,c21,37,1,0.00,0.00,0.00,0.00,735.47,739.04,331.16,7890.49,0.00,19.60
698,c21,37,2,0.00,0.00,0.00,0.00,607.91,665.92,310.00,7322.86,0.00,18.07
699,c21,37,3,0.00,0.00,0.00,0.00,641.96,637.87,299.15,7052.47,0.00,17.62
700,c21,38,1,0.00,0.00,0.00,0.00,674.08,678.25,298.33,5744.71,0.00,16.54
701,c21,38,2,0.00,0.00,0.00,0.00,323.92,632.28,298.39,5673.72,0.00,16.39
702,c21,38,3,0.00,0.00,0.00,0.00,313.15,644.45,299.06,5739.55,0.00,16.68
703,c21,39,1,0.00,0.00,0.00,0.00,266.38,680.52,313.59,6275.38,0.00,16.40
704,c21,39,2,0.00,1.96,0.00,0.00,318.73,665.52,318.27,6266.93,0.00,16.96
705,c21,39,3,0.00,77.46,0.00,0.00,393.89,698.12,323.04,6444.36,0.00,17.25
706,c21,40,1,0.00,0.00,0.00,0.00,243.39,652.87,251.39,5063.87,0.00,14.63
707,c21,40,2,0.00,0.00,0.00,0.00,236.47,640.90,249.85,4936.86,0.00,14.82
708,c21,40,3,0.00,0.00,0.00,0.00,273.27,662.59,258.19,5092.09,0.00,15.05
709,c21,41,1,0.00,286.04,315.00,0.00,475.23,657.10,241.46,5200.95,0.00,15.16
710,c21,41,2,0.00,498.81,481.56,0.00,528.43,675.90,260.18,5454.74,0.00,16.43
711,c21,41,3,0.00,474.63,470.29,0.00,532.18,663.09,254.79,5432.54,0.00,16.09
712,c21,42,1,0.00,351.44,377.83,0.00,530.67,674.36,293.27,4804.08,0.00,16.96
713,c21,42,2,0.00,411.99,418.81,0.00,549.59,684.81,301.36,4889.19,0.00,17.34
714,c21,42,3,0.00,335.68,381.09,0.00,529.81,676.87,294.80,4846.10,0.00,16.67
715,c21,43,1,0.00,508.94,564.71,0.00,618.78,657.53,301.42,6535.90,0.00,17.37
716,c21,43,2,0.00,388.25,523.29,0.00,592.87,652.50,295.15,6446.65,0.00,16.93
717,c21,43,3,0.00,422.30,566.85,0.00,597.86,669.84,300.31,6579.84,0.00,17.31
718,c21,44,1,0.00,384.93,439.95,0.00,545.31,652.94,270.35,6121.56,0.00,14.90
719,c21,44,2,0.00,296.89,476.69,0.00,502.20,660.00,274.25,6258.68,0.00,15.03
720,c21,44,3,0.00,375.72,491.79,0.00,519.43,650.67,273.31,6186.51,0.00,15.16
721,c21,45,1,0.00,292.68,596.28,0.00,410.68,618.06,224.18,5443.63,0.00,12.77
722,c21,45,2,0.00,279.63,612.59,0.00,443.93,636.81,223.58,5487.19,0.00,12.64
723,c21,45,3,0.00,264.18,549.89,0.00,389.85,571.45,199.30,4900.71,0.00,11.45
724,c21,46,1,0.00,495.17,547.44,0.00,787.45,595.15,283.12,7379.48,0.00,18.14
725,c21,46,2,0.00,510.85,545.26,0.00,825.91,645.50,310.90,8043.19,0.00,19.58
726,c21,46,3,0.00,436.76,547.48,0.00,768.30,637.06,305.85,7887.13,0.00,18.69
727,c21,47,1,0.00,435.08,563.42,0.00,714.39,566.34,248.21,5785.58,0.00,16.11
728,c21,47,2,0.00,524.66,601.21,0.00,739.60,561.44,247.92,5724.47,0.00,15.94
729,c21,47,3,0.00,433.52,660.80,0.00,712.08,588.96,258.13,5939.95,0.00,17.29
730,c21,48,1,0.00,772.28,710.59,0.00,814.85,790.72,259.08,5995.84,0.00,17.90
731,c21,48,2,0.00,642.01,700.05,0.00,790.61,816.20,261.11,6135.00,0.00,17.52
732,c21,48,3,29.01,780.62,745.17,0.00,1015.20,811.13,260.40,6054.49,0.00,17.81
733,c28,1,1,0.00,527.21,733.51,0.00,644.19,644.26,456.79,6548.76,0.00,22.62
734,c28,1,2,0.00,593.42,653.76,0.00,665.89,641.23,452.42,6398.31,0.00,22.49
735,c28,1,3,0.00,419.10,610.42,0.00,620.62,631.21,448.56,6324.46,0.00,21.82
736,c28,2,1,0.00,582.09,661.66,0.00,654.98,675.53,459.15,6385.66,0.00,22.27
737,c28,2,2,0.00,651.80,648.77,0.00,704.87,680.04,448.04,6252.04,0.00,21.94
738,c28,2,3,0.00,491.10,754.90,0.00,833.89,684.33,402.46,6178.21,0.00,22.02
739,c28,3,1,0.00,467.44,829.83,0.00,607.24,669.60,392.38,5870.36,0.00,21.78
740,c28,3,2,0.00,664.57,902.43,0.00,695.50,734.36,428.30,6368.13,0.00,23.68
741,c28,3,3,0.00,671.94,971.62,0.00,681.29,755.27,434.24,6521.64,0.00,24.90
742,c28,4,1,0.00,555.39,1006.78,0.00,647.36,779.62,428.74,6559.38,0.00,22.41
743,c28,4,2,0.00,566.25,1071.69,0.00,636.34,763.24,431.84,6471.63,0.00,22.76
744,c28,4,3,0.00,699.29,1130.87,0.00,668.28,774.48,436.79,6633.51,0.00,23.26
745,c28,5,1,0.00,627.84,1143.83,0.00,717.77,807.01,377.65,6351.71,0.00,21.35
746,c28,5,2,0.00,646.87,1162.95,0.00,667.78,824.90,378.50,6316.55,0.00,21.68
747,c28,5,3,0.00,660.54,1270.20,0.00,726.45,836.40,390.61,6593.83,0.00,22.26
748,c28,6,1,0.00,474.25,1369.18,0.00,678.12,611.73,340.20,6177.78,0.00,19.89
749,c28,6,2,0.00,629.32,1393.02,0.00,740.05,627.14,342.60,6181.61,0.00,20.45
750,c28,6,3,0.00,584.06,1397.81,0.00,767.60,631.30,340.87,6212.98,0.00,20.04
751,c28,7,1,0.00,603.84,1513.61,0.00,567.63,679.09,330.15,6459.60,0.00,24.08
752,c28,7,2,0.00,550.11,1457.93,0.00,495.44,635.72,321.00,6182.51,0.00,20.05
753,c28,7,3,0.00,599.56,1450.18,0.00,654.47,660.13,322.23,6216.90,0.00,20.37
754,c28,8,1,0.00,590.98,1485.32,0.00,579.32,664.04,312.55,6416.79,0.00,20.04
755,c28,8,2,0.00,588.00,625.42,0.00,529.12,605.72,295.68,5932.41,0.00,19.19
756,c28,8,3,0.00,565.62,650.84,0.00,858.94,701.55,300.50,6169.28,0.00,19.92
757,c28,9,1,0.00,613.64,550.70,0.00,847.15,632.14,296.22,6017.27,0.00,19.45
758,c28,9,2,0.00,525.93,559.38,0.00,518.10,606.71,295.99,5926.05,0.00,19.20
759,c28,9,3,0.00,705.86,762.19,0.00,619.49,665.93,323.26,6664.40,0.00,21.64
760,c28,10,1,0.00,571.70,689.17,0.00,550.14,613.96,329.19,6373.25,0.00,22.35
761,c28,10,2,0.00,551.15,680.77,0.00,524.52,616.58,322.66,6311.82,0.00,21.65
762,c28,10,3,0.00,681.27,675.46,0.00,557.84,614.79,324.78,6264.11,0.00,21.08
763,c28,11,1,0.00,785.37,877.61,0.00,672.47,651.66,370.24,6073.30,0.00,24.21
764,c28,11,2,0.00,614.50,937.89,0.00,575.18,662.18,358.03,5895.84,0.00,24.03
765,c28,11,3,0.00,687.19,898.96,0.00,636.94,644.21,368.89,6075.36,0.00,24.27
766,c28,12,1,0.00,880.19,913.44,0.00,590.27,800.68,357.89,6011.94,0.00,23.70
767,c28,12,2,0.00,732.65,879.74,0.00,574.99,800.70,354.44,5932.38,0.00,23.39
768,c28,12,3,0.00,809.83,936.77,0.00,557.21,805.59,360.87,5994.00,0.00,23.58
769,c28,13,1,0.00,508.10,1029.61,0.00,554.03,671.70,322.52,6039.45,0.00,21.46
770,c28,13,2,0.00,441.09,975.02,0.00,708.56,686.62,313.75,5912.16,0.00,20.89
771,c28,13,3,0.00,466.56,934.05,0.00,549.14,659.94,303.08,5827.38,0.00,20.64
772,c28,14,1,0.00,481.72,1143.35,0.00,568.91,666.95,319.28,5688.15,0.00,20.93
773,c28,14,2,0.00,564.80,1041.87,0.00,562.05,648.02,320.61,5599.11,0.00,21.46
774,c28,14,3,0.00,407.70,1215.95,0.00,502.19,661.73,316.33,5674.28,0.00,20.95
775,c28,15,1,0.00,414.49,1276.35,0.00,472.53,623.67,292.32,5311.12,0.00,18.89
776,c28,15,2,0.00,418.16,1307.77,0.00,461.75,634.31,305.01,5433.36,0.00,19.59
777,c28,15,3,0.00,439.99,1359.08,0.00,577.66,661.52,296.62,5399.53,0.00,19.63
778,c28,16,1,0.00,477.32,1267.79,0.00,510.95,631.12,272.16,5300.63,0.00,17.89
779,c28,16,2,0.00,313.51,1401.14,0.00,387.53,624.88,275.75,5343.33,0.00,17.47
780,c28,16,3,0.00,419.64,1328.44,0.00,380.58,606.33,271.38,5205.75,0.00,17.34
781,c28,17,1,0.00,265.16,1394.93,0.00,403.70,581.10,269.97,5364.29,0.00,16.68
782,c28,17,2,0.00,224.94,1442.09,0.00,364.09,579.39,272.12,5373.68,0.00,16.62
783,c28,17,3,0.00,237.74,1479.58,0.00,327.15,569.83,271.14,5297.03,0.00,16.89
784,c28,18,1,0.00,473.15,1566.27,0.00,485.01,615.52,288.98,5429.29,0.00,17.69
785,c28,18,2,0.00,488.77,1529.99,0.00,486.19,612.38,286.13,5350.72,0.00,17.46
786,c28,18,3,0.00,447.40,1571.24,0.00,434.23,611.24,288.83,5353.28,0.00,17.19
787,c28,19,1,0.00,507.54,1643.29,0.00,535.02,642.96,314.32,5352.57,0.00,18.78
788,c28,19,2,0.00,374.68,1698.38,0.00,453.04,644.39,315.06,5375.89,0.00,18.74
789,c28,19,3,0.00,304.73,1721.79,0.00,441.16,635.62,310.12,5305.12,0.00,18.26
